Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Glenn McDonald,SF,22,BOS,62,395,9.7,0.424,0,0.203,5.1,12.0,8.6,8.3,0.9,0.6,0,0,-0.3,0.5,0.2,0.022000000000000002,-4.1,-3.1,-7.2,-0.5
Jon McGlocklin,SG,31,MIL,79,1853,13.2,0.519,0,0.111,1.5,5.1,3.4,19.8,1.3,0.2,0,0,2.5,0.9,3.4,0.087,-0.7,-2.0,-2.7,-0.3
Kenny McIntosh,SF,26,SEA,6,101,4.7,0.273,0,0.31,6.1,9.2,7.6,8.5,1.8,1.6,0,0,-0.3,0.1,-0.2,-0.084,-7.8,0.2,-7.6,-0.1
Jim McMillian,SF,26,BUF,62,2132,14.7,0.557,0,0.332,6.3,11.8,9.2,9.9,1.4,0.3,0,0,4.3,1.7,6.0,0.134,0.8,0.3,1.0,1.6
Larry McNeill,PF,24,KCO,80,1749,15.5,0.52,0,0.374,8.8,20.6,14.7,6.4,1.8,0.8,0,0,2.0,2.4,4.4,0.121,-0.9,-0.8,-1.7,0.1
Cliff Meely,PF,27,HOU,48,753,14.7,0.48700000000000004,0,0.26899999999999996,8.1,16.2,12.2,9.0,1.3,1.5,0,0,0.4,0.6,1.0,0.067,-2.0,-1.6,-3.6,-0.3
Gary Melchionni,SG,24,PHO,68,1529,12.3,0.48100000000000004,0,0.262,3.0,9.7,6.3,14.5,1.4,0.4,0,0,1.1,1.0,2.1,0.065,-2.3,-0.9,-3.2,-0.5
Dean Meminger,PG,26,ATL,80,2177,13.9,0.515,0,0.526,3.6,6.2,4.8,24.1,2.4,0.3,0,0,2.5,1.4,3.9,0.086,0.0,0.4,0.5,1.4
John Mengelt,SG,25,DET,80,1995,14.7,0.545,0,0.354,2.1,8.4,5.3,15.1,1.7,0.1,0,0,3.1,0.9,4.0,0.095,-0.1,-1.4,-1.5,0.3
Steve Mix,PF,27,PHI,46,1748,16.4,0.535,0,0.35200000000000004,8.9,20.2,14.5,8.3,2.1,0.6,0,0,2.8,2.3,5.1,0.141,0.6,1.5,2.1,1.8
Eric Money,SG,19,DET,66,889,11.3,0.47100000000000003,0,0.141,3.4,7.5,5.4,16.9,1.8,0.1,0,0,0.0,0.4,0.3,0.019,-2.6,-1.7,-4.3,-0.5
Earl Monroe*,SG,30,NYK,78,2814,17.7,0.504,0,0.24600000000000002,2.0,10.2,6.1,15.6,1.8,0.6,0,0,4.4,2.2,6.6,0.113,1.8,-0.9,0.9,2.1
Otto Moore,C,28,TOT,42,1066,11.5,0.48200000000000004,0,0.263,8.4,23.1,15.5,10.7,0.9,2.0,0,0,0.1,1.2,1.3,0.055999999999999994,-3.5,2.2,-1.3,0.2
Jeff Mullins,SG,32,GSW,66,1141,15.2,0.488,0,0.16899999999999998,3.9,6.6,5.3,18.3,2.2,0.6,0,0,1.4,0.9,2.3,0.09699999999999999,-0.2,-1.8,-2.0,0.0
Calvin Murphy*,PG,26,HOU,78,2513,18.9,0.55,0,0.335,2.3,5.4,3.8,23.3,2.4,0.1,0,0,6.0,1.4,7.4,0.141,3.3,-1.7,1.6,2.3
Lloyd Neal,PF,24,POR,82,2278,15.4,0.504,0,0.33899999999999997,9.0,22.1,15.8,9.0,0.9,2.0,0,0,1.5,2.8,4.3,0.091,-1.4,0.0,-1.4,0.3
Don Nelson*,SF,34,BOS,79,2052,18.1,0.6,0,0.405,6.2,16.4,11.4,12.6,0.7,0.4,0,0,6.2,2.5,8.7,0.204,3.5,-1.2,2.4,2.3
Louie Nelson,PG,23,NOJ,72,1898,12.8,0.511,0,0.368,3.8,6.6,5.2,13.9,1.5,0.2,0,0,1.5,0.8,2.3,0.059000000000000004,-1.3,-0.9,-2.2,-0.1
Mike Newlin,SG,26,HOU,79,2709,15.1,0.547,0,0.337,2.3,8.5,5.4,20.9,1.9,0.1,0,0,4.4,1.5,5.9,0.105,1.1,-0.5,0.6,1.8
Connie Norman,SG,21,PHI,12,72,19.4,0.53,0,0.068,4.2,12.8,8.4,10.7,1.9,0.7,0,0,0.1,0.1,0.2,0.12,0.2,-2.7,-2.5,0.0
Willie Norwood,SF,27,DET,24,347,17.3,0.562,0,0.341,9.9,17.9,13.9,7.1,3.2,0.0,0,0,0.6,0.4,1.1,0.146,0.4,-0.3,0.1,0.2
Jim Owens,SF,24,PHO,41,432,9.3,0.408,0,0.11,1.6,8.7,5.1,15.7,1.7,0.3,0,0,-0.2,0.3,0.1,0.013000000000000001,-5.4,-1.2,-6.6,-0.5
Steve Patterson,C,26,CLE,81,1269,11.3,0.441,0,0.18899999999999997,9.4,18.2,13.8,10.0,0.8,0.9,0,0,0.2,1.3,1.5,0.055,-2.9,0.1,-2.8,-0.3
Curtis Perry,PF,26,PHO,79,2688,17.1,0.514,0,0.27899999999999997,13.1,23.0,18.0,10.0,1.8,1.6,0,0,3.8,3.7,7.6,0.135,0.7,1.9,2.7,3.2
Geoff Petrie,PG,26,POR,80,3109,14.1,0.503,0,0.23600000000000002,1.3,5.5,3.5,20.5,1.2,0.2,0,0,3.2,1.3,4.5,0.069,-0.2,-2.1,-2.3,-0.2
Howard Porter,SF,26,TOT,58,1163,13.4,0.524,0,0.192,7.4,16.3,11.9,2.5,0.9,1.2,0,0,1.6,0.8,2.4,0.10099999999999999,-3.1,-1.8,-4.9,-0.9
Kevin Porter,PG,24,WSB,81,2589,16.0,0.519,0,0.225,2.1,3.8,2.9,33.9,2.7,0.2,0,0,2.7,3.8,6.5,0.12,3.5,-2.0,1.4,2.3
Jim Price,PG,25,TOT,50,1870,16.1,0.5,0,0.271,3.5,7.3,5.4,22.0,2.8,0.7,0,0,1.9,1.8,3.7,0.095,1.5,0.5,2.0,1.9
Ed Ratleff,SF,24,HOU,80,2563,14.9,0.503,0,0.223,8.0,12.0,10.0,14.1,2.7,1.1,0,0,3.1,2.5,5.6,0.105,0.2,2.0,2.2,2.7
Clifford Ray,C,26,GSW,82,2519,15.0,0.551,0,0.496,10.0,23.8,16.8,8.6,1.7,2.4,0,0,3.0,3.7,6.7,0.128,-0.3,2.3,2.0,2.5
Kevin Restani,PF,23,MIL,76,1755,9.7,0.45799999999999996,0,0.115,8.1,15.7,12.0,8.9,1.0,0.6,0,0,0.5,1.5,2.0,0.055,-2.9,0.7,-2.2,-0.1
Tom Riker,C,24,NYK,51,483,9.4,0.415,0,0.5579999999999999,8.5,14.7,11.6,5.3,1.4,0.6,0,0,-0.4,0.4,0.0,0.002,-4.6,-1.5,-6.1,-0.5
Pat Riley*,SF,29,LAL,46,1016,12.4,0.45,0,0.17800000000000002,2.4,5.6,4.0,18.5,1.6,0.2,0,0,-0.2,0.3,0.0,0.002,-2.5,-2.7,-5.2,-0.8
Ron Riley,PF,24,HOU,77,1578,11.4,0.452,0,0.20600000000000002,9.7,17.3,13.4,11.0,1.7,0.8,0,0,0.2,1.4,1.6,0.048,-2.7,0.8,-1.8,0.1
Mike Riordan,SF,29,WSB,74,2191,15.1,0.513,0,0.111,4.1,8.9,6.5,13.7,1.5,0.1,0,0,3.1,3.0,6.1,0.134,2.3,-1.7,0.6,1.4
Rick Roberson,C,27,NOJ,16,339,13.1,0.474,0,0.37,11.2,24.1,17.4,9.8,0.9,1.3,0,0,0.0,0.4,0.4,0.053,-2.9,0.5,-2.5,0.0
Truck Robinson,PF,23,WSB,76,995,15.1,0.498,0,0.293,9.5,20.9,15.2,5.7,1.6,1.7,0,0,0.6,2.1,2.7,0.13,-0.5,-1.2,-1.7,0.1
Curtis Rowe,PF,25,DET,82,2787,13.0,0.521,0,0.26,6.9,16.1,11.5,6.4,0.9,0.9,0,0,3.6,1.6,5.2,0.09,-1.8,-0.1,-1.8,0.1
Paul Ruffner,C,26,BUF,22,103,12.1,0.457,0,0.106,12.3,9.5,10.9,9.9,1.3,1.4,0,0,0.0,0.1,0.1,0.028999999999999998,-1.6,-1.9,-3.5,0.0
Bob Rule,C,30,MIL,1,11,-0.2,0.0,0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0,0,0.0,0.0,0.0,-0.147,-12.7,-6.0,-18.7,0.0
Campy Russell,SF,23,CLE,68,754,15.8,0.484,0,0.452,6.0,15.4,10.7,9.1,1.3,0.2,0,0,0.4,0.7,1.1,0.069,-0.9,-3.1,-4.0,-0.4
Cazzie Russell,SF,30,LAL,40,1055,16.5,0.499,0,0.195,3.1,7.3,5.2,17.0,1.2,0.1,0,0,1.6,0.2,1.8,0.083,-0.2,-2.7,-2.9,-0.2
Fred Saunders,SF,23,PHO,69,1059,13.2,0.467,0,0.23399999999999999,7.8,16.8,12.3,11.0,1.8,0.8,0,0,0.2,1.1,1.3,0.06,-2.2,-0.2,-2.5,-0.1
Dale Schlueter,C,29,BUF,76,962,13.1,0.579,0,0.68,8.6,18.9,14.0,13.4,0.8,2.2,0,0,0.9,1.1,2.0,0.102,-0.5,1.3,0.7,0.7
Charlie Scott*,PG,26,PHO,69,2592,17.7,0.48,0,0.22,2.8,8.1,5.4,20.6,2.0,0.5,0,0,2.7,1.9,4.7,0.086,2.2,-1.5,0.7,1.8
Paul Silas,PF,31,BOS,82,2661,14.6,0.48200000000000004,0,0.45899999999999996,13.1,25.1,19.2,10.6,1.0,0.4,0,0,2.9,4.3,7.2,0.13,0.3,0.9,1.2,2.2
Tal Skinner,SF,22,SEA,73,1574,9.0,0.445,0,0.28,8.8,13.7,11.2,6.9,1.4,0.6,0,0,0.1,1.3,1.5,0.045,-3.4,0.7,-2.7,-0.3
Jerry Sloan*,SG,32,CHI,78,2577,14.4,0.48700000000000004,0,0.298,7.3,14.7,11.0,9.6,3.2,0.4,0,0,2.2,4.7,7.0,0.13,0.6,1.5,2.1,2.7
Bingo Smith,SF,28,CLE,82,2636,15.9,0.508,0,0.132,4.3,12.1,8.2,13.7,1.5,0.5,0,0,3.8,2.3,6.1,0.11199999999999999,1.0,-0.3,0.7,1.8
Don Smith,SG,23,PHI,54,538,12.6,0.428,0,0.065,2.6,3.0,2.8,14.7,1.7,0.3,0,0,-0.2,0.3,0.0,0.004,-3.3,-3.9,-7.2,-0.7
Elmore Smith,C,25,LAL,74,2341,15.9,0.5,0,0.32899999999999996,8.6,24.3,16.5,8.7,1.6,4.6,0,0,1.0,3.7,4.7,0.09699999999999999,-2.6,3.6,1.1,1.8
Greg Smith,SF,28,POR,55,519,10.4,0.521,0,0.32899999999999996,6.1,11.6,9.0,7.2,1.9,0.6,0,0,0.1,0.5,0.6,0.057999999999999996,-2.9,-0.7,-3.6,-0.2
Phil Smith,SG,22,GSW,74,1055,17.6,0.5329999999999999,0,0.341,4.7,8.3,6.5,17.5,2.6,0.0,0,0,2.0,0.9,2.9,0.132,1.8,-1.9,-0.1,0.5
Randy Smith,SG,26,BUF,82,3001,17.1,0.523,0,0.23399999999999999,3.4,8.1,5.8,25.5,2.0,0.0,0,0,5.0,2.3,7.2,0.11599999999999999,2.8,-0.5,2.3,3.3
Dick Snyder,SG,30,CLE,82,2590,15.1,0.541,0,0.19699999999999998,1.5,8.3,4.9,16.3,1.3,0.9,0,0,4.6,1.8,6.4,0.11800000000000001,1.0,-0.5,0.4,1.6
Mike Sojourner,C,21,ATL,73,2129,14.1,0.507,0,0.188,8.5,21.7,14.7,6.4,0.7,1.4,0,0,2.7,1.9,4.7,0.106,-1.6,0.4,-1.2,0.4
Kevin Stacom,SG,23,BOS,61,447,12.0,0.499,0,0.20800000000000002,6.7,5.5,6.1,14.7,1.1,0.3,0,0,0.4,0.4,0.9,0.092,-0.5,-2.4,-2.9,-0.1
Bud Stallworth,SF,25,NOJ,73,1668,10.2,0.456,0,0.256,4.5,10.4,7.4,4.2,1.6,0.4,0,0,-0.6,1.0,0.4,0.012,-4.6,-1.5,-6.1,-1.7
Dave Stallworth,SF,33,NYK,7,57,7.6,0.278,0,0.0,10.8,26.0,18.3,4.6,2.4,2.8,0,0,-0.2,0.1,0.0,-0.04,-8.3,1.5,-6.8,-0.1
Larry Steele,SG,25,POR,76,2389,13.1,0.595,0,0.302,4.0,5.9,5.0,16.1,3.5,0.4,0,0,3.1,2.6,5.7,0.114,0.4,1.8,2.3,2.6
George Thompson,SG,27,MIL,73,1983,12.7,0.49700000000000005,0,0.31,2.7,6.7,4.8,15.8,1.6,0.2,0,0,1.4,1.2,2.7,0.064,-0.7,-1.1,-1.9,0.1
Nate Thurmond*,C,33,CHI,80,2756,13.4,0.40299999999999997,0,0.327,10.0,24.5,17.3,16.9,0.8,4.0,0,0,-0.8,5.4,4.7,0.081,-1.5,3.7,2.3,3.0
Dean Tolson,PF,23,SEA,19,87,17.6,0.483,0,0.45899999999999996,14.1,11.8,13.0,8.3,2.1,3.6,0,0,0.1,0.1,0.2,0.09699999999999999,-0.1,-0.5,-0.6,0.0
Rudy Tomjanovich,PF,26,HOU,81,3134,17.8,0.565,0,0.27699999999999997,6.5,15.3,10.9,11.6,1.1,0.4,0,0,8.2,1.9,10.1,0.155,2.1,-0.4,1.7,3.0
George Trapp,PF,26,DET,78,1472,12.3,0.47600000000000003,0,0.201,5.4,15.2,10.3,6.7,1.2,0.5,0,0,0.1,0.9,1.0,0.033,-3.4,-2.3,-5.7,-1.4
John Tschogl,SF,24,PHI,39,623,7.8,0.377,0,0.149,8.4,9.7,9.0,6.4,1.9,2.1,0,0,-0.5,0.6,0.1,0.011000000000000001,-5.2,1.7,-3.5,-0.2
Wes Unseld*,C,28,WSB,73,2904,15.0,0.5379999999999999,0,0.33799999999999997,11.0,26.2,18.6,12.7,1.8,1.3,0,0,4.0,6.6,10.6,0.175,1.8,3.7,5.5,5.5
Dick Van Arsdale,SG,31,PHO,70,2419,14.3,0.5379999999999999,0,0.379,2.2,5.9,4.0,11.9,1.5,0.2,0,0,4.6,1.2,5.9,0.11599999999999999,0.0,-1.2,-1.2,0.5
Tom Van Arsdale,SF,31,TOT,82,2843,13.8,0.48,0,0.306,2.5,7.3,4.8,12.0,1.5,0.1,0,0,3.1,1.2,4.4,0.07400000000000001,-0.4,-1.5,-1.9,0.1
Norm Van Lier,PG,27,CHI,70,2590,15.5,0.47700000000000004,0,0.307,3.5,9.8,6.7,24.3,2.6,0.3,0,0,1.8,3.8,5.6,0.10400000000000001,2.2,0.3,2.6,3.0
Neal Walk,C,26,TOT,67,1125,14.8,0.46399999999999997,0,0.222,7.9,23.0,15.2,16.5,1.5,1.1,0,0,-0.1,1.3,1.2,0.053,-1.4,0.7,-0.7,0.4
Chet Walker*,SF,34,CHI,76,2452,19.5,0.568,0,0.446,4.9,13.6,9.3,11.8,1.0,0.1,0,0,7.6,2.9,10.5,0.205,4.2,-2.1,2.1,2.5
Foots Walker,PG,23,CLE,72,1070,14.2,0.46299999999999997,0,0.425,4.7,9.8,7.2,23.8,3.6,0.4,0,0,0.1,1.4,1.5,0.067,-0.4,1.4,1.1,0.8
Jimmy Walker,SG,30,KCO,81,3122,12.7,0.524,0,0.248,1.7,6.2,4.0,11.2,1.3,0.2,0,0,4.3,1.9,6.2,0.095,-0.5,-1.2,-1.7,0.2
Bill Walton*,C,22,POR,35,1153,20.0,0.5529999999999999,0,0.397,8.8,30.4,20.0,20.5,1.2,4.3,0,0,1.5,2.2,3.6,0.151,1.5,4.3,5.9,2.3
Perry Warbington,PG,22,PHI,5,70,3.1,0.22899999999999998,0,0.095,2.9,8.8,5.8,29.2,0.0,0.0,0,0,-0.3,0.0,-0.3,-0.17800000000000002,-8.4,-3.1,-11.4,-0.2
Cornell Warner,PF,26,MIL,79,2519,11.4,0.494,0,0.287,10.2,23.0,16.8,6.5,0.9,1.1,0,0,1.6,3.1,4.7,0.09,-2.2,1.4,-0.7,0.8
Jim Washington,PF,31,TOT,80,1579,10.8,0.48100000000000004,0,0.221,6.9,17.9,12.3,9.3,1.0,0.8,0,0,1.0,1.4,2.4,0.07200000000000001,-3.0,0.7,-2.2,-0.1
Kermit Washington,PF,23,LAL,55,949,12.0,0.47200000000000003,0,0.589,10.8,24.4,17.6,9.1,1.2,1.7,0,0,-0.2,1.2,0.9,0.046,-3.8,1.3,-2.5,-0.1
Stan Washington,SG,23,WSB,1,4,-10.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.195,-14.5,-3.3,-17.8,0.0
Slick Watts,PG,23,SEA,82,2056,15.2,0.45,0,0.278,4.7,8.4,6.5,31.8,4.2,0.3,0,0,-0.1,2.8,2.7,0.063,0.6,1.5,2.1,2.1
Nick Weatherspoon,SF,24,WSB,82,1347,14.5,0.494,0,0.24600000000000002,9.8,15.9,12.9,5.4,2.2,0.8,0,0,1.0,2.6,3.6,0.128,0.3,-1.4,-1.1,0.3
Scott Wedman,SF,22,KCO,80,2554,12.0,0.505,0,0.21100000000000002,8.2,11.7,10.0,7.4,1.5,0.6,0,0,2.5,2.3,4.8,0.091,-0.9,0.1,-0.8,0.8
Bob Weiss,PG,32,BUF,76,1338,10.5,0.444,0,0.257,1.7,6.1,4.0,23.6,2.7,0.7,0,0,-0.1,1.2,1.1,0.04,-3.1,0.1,-3.0,-0.3
Owen Wells,SF,24,HOU,33,214,12.9,0.451,0,0.22,6.2,12.0,9.1,15.2,2.0,0.8,0,0,-0.1,0.2,0.1,0.018000000000000002,-2.5,-1.6,-4.1,-0.1
Walt Wesley,C,30,TOT,45,247,12.0,0.47700000000000004,0,0.29,7.7,18.4,13.3,7.0,1.3,1.1,0,0,-0.1,0.3,0.2,0.046,-3.2,-1.8,-5.0,-0.2
Paul Westphal*,SG,24,BOS,82,1581,17.3,0.544,0,0.233,2.8,7.4,5.1,21.5,2.2,1.1,0,0,3.0,2.2,5.1,0.156,2.5,-1.1,1.5,1.4
John Wetzel,SG,30,ATL,63,785,12.2,0.509,0,0.377,4.0,10.6,7.1,13.0,2.9,0.5,0,0,0.7,0.8,1.5,0.09300000000000001,-1.9,1.3,-0.6,0.3
Jo Jo White*,PG,28,BOS,82,3220,14.9,0.488,0,0.155,2.6,6.9,4.8,20.2,1.8,0.3,0,0,4.4,3.6,8.0,0.11900000000000001,1.5,-0.8,0.7,2.2
Sidney Wicks,PF,25,POR,82,3162,19.7,0.5429999999999999,0,0.401,8.0,20.5,14.5,14.2,1.6,1.3,0,0,5.7,4.0,9.7,0.147,2.7,0.8,3.5,4.4
Lenny Wilkens*,PG,37,POR,65,1161,16.6,0.536,0,0.649,3.6,7.1,5.4,27.2,3.0,0.4,0,0,1.5,1.2,2.7,0.111,0.7,-0.5,0.3,0.7
Jamaal Wilkes*,SF,21,GSW,82,2515,15.3,0.473,0,0.192,7.8,18.2,13.0,9.8,1.9,0.5,0,0,2.3,2.8,5.1,0.09699999999999999,-0.8,-0.4,-1.2,0.5
Earl Williams,C,23,PHO,79,1040,15.2,0.42200000000000004,0,0.261,15.2,30.1,22.5,13.1,1.2,1.7,0,0,-0.5,1.6,1.0,0.048,-2.3,0.7,-1.6,0.1
Nate Williams,SG,24,TOT,85,1945,17.5,0.52,0,0.223,5.3,12.5,8.8,12.7,2.2,0.8,0,0,2.4,2.1,4.5,0.11199999999999999,0.8,-0.8,0.0,1.0
Ron Williams,PG,30,MIL,46,526,9.2,0.41600000000000004,0,0.17600000000000002,2.1,6.3,4.3,17.9,2.1,0.2,0,0,-0.4,0.4,0.0,0.001,-4.0,-1.3,-5.3,-0.4
Bobby Wilson,SG,24,CHI,48,425,20.4,0.551,0,0.258,4.5,8.4,6.4,16.1,2.5,0.1,0,0,1.0,0.6,1.6,0.18100000000000002,4.0,-2.9,1.1,0.3
Lee Winfield,PG,27,BUF,68,1259,11.8,0.551,0,0.218,3.8,6.3,5.1,13.8,1.5,1.2,0,0,1.6,0.8,2.4,0.09300000000000001,-1.4,0.0,-1.3,0.2
Harthorne Wingo,PF,27,NYK,82,1686,13.9,0.516,0,0.37,9.9,18.4,14.1,7.0,1.3,1.1,0,0,2.1,1.8,3.9,0.111,-0.9,0.1,-0.8,0.5
Brian Winters,SG,22,LAL,68,1516,14.7,0.467,0,0.114,2.5,6.2,4.4,20.7,2.2,0.6,0,0,0.4,0.7,1.1,0.035,-1.2,-1.7,-2.9,-0.3
Luke Witte,C,24,CLE,39,271,12.5,0.38799999999999996,0,0.32299999999999995,14.9,21.2,18.0,7.5,0.7,4.5,0,0,-0.3,0.4,0.1,0.018000000000000002,-4.2,0.4,-3.8,-0.1
Dave Wohl,PG,25,HOU,75,1722,12.0,0.47700000000000004,0,0.22899999999999998,1.7,5.6,3.6,26.2,2.0,0.3,0,0,0.5,0.9,1.4,0.039,-2.1,-1.5,-3.6,-0.7
