Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Terry Rozier,PG,21,BOS,39,311,5.0,0.326,0.255,0.094,8.1,13.5,10.8,16.5,0.9,0.3,14.7,17.7,-0.6,0.3,-0.3,-0.047,-5.9,-0.8,-6.6,-0.4
Ricky Rubio,PG,25,MIN,76,2323,17.6,0.529,0.324,0.536,2.0,14.1,8.2,41.4,3.5,0.4,21.0,17.7,3.6,2.2,5.8,0.11900000000000001,1.8,0.1,1.9,2.3
Damjan Rudež,SF,29,MIN,33,277,5.5,0.5720000000000001,0.8059999999999999,0.129,2.1,6.2,4.2,5.8,0.5,0.3,16.6,12.7,0.1,0.0,0.1,0.009000000000000001,-1.2,-3.5,-4.7,-0.2
Brandon Rush,SG,30,GSW,72,1055,10.1,0.56,0.604,0.10800000000000001,2.3,15.4,9.2,7.0,0.9,1.6,10.8,12.5,0.8,1.2,2.0,0.09,-1.2,-0.2,-1.3,0.2
D'Angelo Russell,PG,19,LAL,80,2259,13.2,0.507,0.387,0.19899999999999998,2.2,11.2,6.5,21.2,2.1,0.5,15.9,24.1,-0.7,0.7,0.0,0.001,-0.2,-1.7,-1.8,0.1
Robert Sacre,C,26,LAL,25,320,10.4,0.474,0.0,0.507,10.4,13.9,12.1,6.9,0.6,2.5,11.6,14.3,0.2,0.1,0.3,0.04,-3.5,-0.8,-4.3,-0.2
JaKarr Sampson,SF,22,TOT,73,1160,8.3,0.504,0.19899999999999998,0.385,4.2,14.0,9.0,6.2,1.0,2.2,15.9,16.6,-0.5,0.6,0.1,0.006,-4.6,-0.8,-5.4,-1.0
Dennis Schröder,PG,22,ATL,80,1621,15.5,0.51,0.306,0.233,1.7,11.8,6.9,36.1,2.1,0.4,17.5,28.8,-0.2,2.3,2.2,0.064,-0.5,-0.9,-1.4,0.3
Luis Scola,PF,35,TOR,76,1636,13.6,0.523,0.26899999999999996,0.14,6.0,19.0,12.6,6.8,1.5,1.4,9.7,19.5,1.4,1.9,3.3,0.098,-0.8,-0.4,-1.2,0.3
Mike Scott,PF,27,ATL,75,1146,14.0,0.575,0.42,0.168,5.2,14.2,9.8,10.5,1.1,1.2,9.4,17.4,1.7,1.5,3.2,0.132,-0.2,-0.4,-0.6,0.4
Thabo Sefolosha,SF,31,ATL,75,1758,12.4,0.578,0.33299999999999996,0.266,3.3,17.1,10.4,8.8,2.4,1.7,14.1,12.3,1.3,3.2,4.5,0.122,-1.7,2.8,1.1,1.4
Kevin Séraphin,C,26,NYK,48,526,10.8,0.435,0.01,0.11199999999999999,6.5,19.5,13.1,14.8,0.8,5.2,16.7,22.2,-0.8,0.7,-0.2,-0.015,-5.9,1.5,-4.4,-0.3
Ramon Sessions,PG,29,WAS,82,1667,15.9,0.565,0.188,0.478,1.6,12.2,6.8,22.0,1.3,0.2,13.8,21.8,2.5,1.3,3.8,0.109,-0.3,-1.5,-1.8,0.1
Iman Shumpert,SG,25,CLE,54,1316,8.4,0.475,0.479,0.16699999999999998,2.8,14.6,8.7,9.8,2.1,1.2,14.8,13.2,-0.1,1.8,1.7,0.063,-2.1,1.9,-0.2,0.6
Jonathon Simmons,SG,26,SAS,55,813,11.9,0.586,0.19399999999999998,0.38,2.3,10.8,6.7,10.4,1.5,0.5,15.8,18.9,0.7,1.3,2.0,0.11900000000000001,-1.1,0.2,-1.0,0.2
Henry Sims,C,25,BRK,14,263,13.9,0.504,0.0,0.39,8.8,22.2,15.4,5.1,1.7,4.3,11.7,17.3,0.2,0.3,0.4,0.079,-3.5,0.9,-2.6,0.0
Kyle Singler,SF,27,OKC,68,977,6.6,0.48100000000000004,0.439,0.19899999999999998,5.9,9.6,7.9,3.2,1.5,0.7,11.7,11.9,0.3,0.8,1.1,0.054000000000000006,-1.7,-0.8,-2.5,-0.1
Donald Sloan,PG,28,BRK,61,1318,13.9,0.536,0.28300000000000003,0.297,1.4,13.5,7.4,30.0,1.2,0.2,16.8,16.1,1.7,0.3,2.0,0.071,-0.3,-2.1,-2.4,-0.1
Marcus Smart,PG,21,BOS,61,1667,11.3,0.46299999999999997,0.456,0.314,4.8,11.6,8.1,15.8,2.7,0.8,11.7,17.4,0.5,2.4,2.9,0.083,-0.6,1.3,0.7,1.1
Greg Smith,PF,25,MIN,18,192,7.9,0.545,0.0,0.531,7.4,17.9,12.7,4.6,1.1,0.4,15.1,10.8,0.1,0.1,0.2,0.045,-3.0,-1.2,-4.3,-0.1
Ish Smith,PG,27,TOT,77,2239,14.9,0.465,0.17600000000000002,0.182,2.0,13.3,7.5,38.3,1.9,0.8,14.4,23.9,0.0,1.3,1.3,0.027000000000000003,-0.6,-1.1,-1.7,0.1
J.R. Smith,SG,30,CLE,77,2362,12.4,0.542,0.6,0.084,2.1,8.3,5.2,8.5,1.8,0.7,6.3,18.0,3.0,2.5,5.5,0.111,1.8,-0.4,1.3,2.0
Jason Smith,C,29,ORL,76,1181,14.6,0.513,0.032,0.133,4.9,15.8,10.3,8.6,1.4,4.6,9.7,22.1,0.4,1.4,1.8,0.07200000000000001,-3.1,0.6,-2.5,-0.1
Josh Smith,PF,30,TOT,55,880,10.6,0.439,0.41,0.192,6.4,17.4,11.9,15.9,1.9,4.3,16.9,22.9,-1.2,1.2,0.0,0.0,-3.6,1.6,-2.0,0.0
Russ Smith,PG,24,MEM,15,66,10.5,0.415,0.22699999999999998,0.591,1.7,14.4,7.8,25.4,3.9,1.4,20.2,23.6,-0.1,0.1,-0.1,-0.040999999999999995,-5.0,0.3,-4.8,0.0
Tony Snell,SF,24,CHI,64,1301,6.4,0.478,0.457,0.09699999999999999,1.6,14.3,8.1,6.9,0.6,1.0,12.8,13.7,-0.5,1.0,0.4,0.016,-3.4,-0.7,-4.1,-0.7
Marreese Speights,C,28,GSW,72,832,17.1,0.506,0.136,0.25,10.6,19.8,15.5,11.4,1.1,3.0,11.5,29.7,0.5,1.2,1.8,0.102,-2.9,-1.1,-3.9,-0.4
Tiago Splitter,C,31,ATL,36,579,13.7,0.5710000000000001,0.013000000000000001,0.31,8.7,13.8,11.3,7.9,1.7,1.6,12.0,15.5,0.9,0.9,1.7,0.14400000000000002,-1.9,1.1,-0.8,0.2
Nik Stauskas,SG,22,PHI,73,1809,9.2,0.517,0.596,0.217,1.3,10.0,5.5,12.0,1.2,0.8,13.6,16.7,0.0,0.5,0.5,0.012,-1.7,-1.9,-3.6,-0.7
Lance Stephenson,SF,25,TOT,69,1372,13.5,0.5479999999999999,0.165,0.23399999999999999,3.2,15.1,9.1,16.2,1.6,0.6,15.2,20.2,0.9,1.3,2.2,0.076,-1.1,-0.3,-1.4,0.2
Alex Stepheson,PF,28,TOT,8,73,14.8,0.341,0.0,0.444,28.5,14.5,21.8,4.3,0.7,6.0,0.0,19.8,0.0,0.1,0.1,0.068,-2.0,-1.1,-3.2,0.0
Jarnell Stokes,C,22,TOT,7,18,20.0,0.595,0.0,0.4,6.1,18.8,12.6,9.6,2.8,0.0,0.0,14.9,0.1,0.0,0.1,0.209,-0.1,-1.0,-1.0,0.0
Amar'e Stoudemire,C,33,MIA,52,762,17.3,0.599,0.0,0.303,10.0,22.6,16.5,5.6,1.2,4.1,15.8,17.8,1.1,1.3,2.4,0.15,-1.7,1.4,-0.4,0.3
Rodney Stuckey,PG,29,IND,58,1275,12.6,0.504,0.187,0.35700000000000004,1.6,11.7,6.7,17.2,1.7,0.5,12.9,20.3,0.5,1.5,2.0,0.077,-2.1,-0.3,-2.5,-0.2
Jared Sullinger,PF,23,BOS,81,1915,16.7,0.47600000000000003,0.128,0.2,10.6,27.0,18.7,15.5,1.9,1.9,10.4,21.8,1.3,3.6,4.8,0.121,-1.2,2.3,1.1,1.5
Edy Tavares,C,23,ATL,11,73,14.4,0.555,0.0,0.42100000000000004,10.7,20.5,15.7,6.3,0.7,6.5,18.2,16.9,0.0,0.1,0.2,0.106,-4.9,2.5,-2.3,0.0
Jeff Teague,PG,27,ATL,79,2255,17.9,0.551,0.278,0.316,1.6,8.6,5.2,34.4,2.1,0.8,16.2,26.6,2.8,3.0,5.9,0.125,1.2,-0.9,0.3,1.3
Mirza Teletović,PF,30,PHO,79,1686,16.2,0.5710000000000001,0.5920000000000001,0.19899999999999998,3.5,16.3,9.7,9.1,0.9,1.0,9.0,23.4,2.9,0.9,3.8,0.109,2.3,-2.7,-0.5,0.7
Garrett Temple,SF,29,WAS,80,1951,9.3,0.52,0.511,0.248,2.0,10.3,6.1,10.0,1.7,0.7,10.3,14.0,1.0,1.7,2.7,0.066,-1.0,0.1,-1.0,0.5
Jason Terry,SG,38,HOU,72,1258,10.2,0.54,0.6940000000000001,0.08800000000000001,1.2,5.7,3.5,12.4,1.8,0.6,11.1,15.0,1.1,0.4,1.5,0.057,-0.2,-2.6,-2.8,-0.3
Isaiah Thomas,PG,26,BOS,82,2644,21.5,0.562,0.336,0.39399999999999996,1.8,8.0,4.9,32.7,1.7,0.3,11.9,29.6,7.2,2.5,9.7,0.177,5.0,-2.0,3.0,3.3
Lance Thomas,PF,27,NYK,59,1313,10.4,0.557,0.285,0.312,2.9,8.0,5.4,6.4,0.9,0.4,11.6,16.9,1.2,0.5,1.7,0.062,-1.2,-2.1,-3.2,-0.4
Hollis Thompson,SG,24,PHI,77,2154,9.2,0.525,0.5760000000000001,0.141,2.6,11.4,6.9,7.4,0.8,0.8,9.5,16.2,0.7,0.5,1.2,0.026000000000000002,-1.1,-2.0,-3.1,-0.6
Jason Thompson,C,29,TOT,47,471,14.2,0.5579999999999999,0.139,0.5,7.9,23.4,15.9,8.5,1.3,3.3,10.2,13.9,0.9,0.7,1.6,0.165,-1.3,1.6,0.3,0.3
Klay Thompson,SG,25,GSW,80,2666,18.6,0.597,0.469,0.159,1.5,10.3,6.2,9.8,1.1,1.4,8.5,26.3,5.5,2.6,8.0,0.14400000000000002,2.9,-2.2,0.7,1.8
Tristan Thompson,PF,24,CLE,82,2269,15.9,0.611,0.0,0.5760000000000001,13.5,23.3,18.4,4.0,0.9,1.8,10.4,11.7,5.6,3.1,8.7,0.185,0.2,1.3,1.5,2.0
Marcus Thornton,SG,28,TOT,61,1109,14.7,0.511,0.498,0.146,3.8,11.3,7.5,12.9,2.1,0.3,8.1,24.4,1.0,0.7,1.7,0.07400000000000001,0.7,-2.9,-2.1,0.0
Anthony Tolliver,PF,30,DET,72,1341,10.2,0.5429999999999999,0.8190000000000001,0.142,3.1,16.1,9.3,5.6,1.0,0.9,7.4,12.4,1.5,1.3,2.8,0.1,0.0,0.0,0.0,0.7
Axel Toupane,SF,23,DEN,21,305,7.1,0.49,0.5710000000000001,0.243,2.9,8.5,5.6,7.0,1.2,1.6,7.2,12.0,0.2,0.1,0.3,0.049,-1.7,-1.1,-2.8,-0.1
Karl-Anthony Towns,C,20,MIN,82,2627,22.5,0.59,0.076,0.239,10.3,27.5,19.0,11.3,1.1,4.3,12.6,24.9,5.5,2.8,8.3,0.151,1.6,1.1,2.8,3.2
P.J. Tucker,SF,30,PHO,82,2540,10.8,0.506,0.354,0.244,6.9,15.2,10.9,10.2,2.0,0.6,14.7,12.7,1.5,1.9,3.5,0.066,-0.7,1.3,0.6,1.7
Evan Turner,SG,27,BOS,81,2271,13.6,0.513,0.11,0.23800000000000002,2.3,16.5,9.3,23.9,1.7,1.0,16.9,18.8,1.0,3.0,4.0,0.085,-1.9,1.3,-0.7,0.8
Myles Turner,C,19,IND,60,1367,15.4,0.531,0.026000000000000002,0.228,5.5,21.0,13.3,5.0,0.9,5.1,10.3,20.9,0.8,2.3,3.1,0.109,-3.7,1.4,-2.3,-0.1
Beno Udrih,PG,33,TOT,44,707,9.5,0.496,0.222,0.10099999999999999,1.3,10.0,5.8,24.9,1.0,0.1,20.4,16.7,-0.1,0.5,0.4,0.028999999999999998,-2.8,-2.0,-4.8,-0.5
Jonas Valančiūnas,C,23,TOR,60,1557,22.6,0.61,0.0,0.397,13.8,26.3,20.1,4.8,0.8,4.2,11.9,20.9,4.5,2.4,6.9,0.21100000000000002,0.7,0.4,1.1,1.2
Anderson Varejão,C,33,TOT,53,496,11.1,0.473,0.008,0.40299999999999997,8.5,22.8,15.8,9.8,1.6,1.6,13.1,15.0,0.3,0.8,1.0,0.10099999999999999,-3.8,1.4,-2.4,0.0
Greivis Vásquez,PG,29,MIL,23,460,7.4,0.435,0.529,0.188,1.3,10.3,5.8,28.5,1.1,0.0,21.1,18.5,-0.4,0.1,-0.3,-0.033,-3.0,-3.9,-6.9,-0.6
Rashad Vaughn,SG,19,MIL,70,1001,4.2,0.39799999999999996,0.5529999999999999,0.055999999999999994,1.3,8.7,5.0,5.5,1.5,1.4,9.3,13.5,-1.2,0.4,-0.8,-0.036000000000000004,-4.3,-1.9,-6.1,-1.0
Charlie Villanueva,PF,31,DAL,62,665,11.9,0.473,0.526,0.073,4.0,21.1,12.5,6.2,1.4,1.9,8.4,25.3,-0.6,0.8,0.2,0.016,-2.8,-1.8,-4.6,-0.4
Noah Vonleh,PF,20,POR,78,1174,8.6,0.47100000000000003,0.165,0.183,8.4,19.8,14.1,3.7,1.2,1.7,14.3,13.0,0.0,1.1,1.2,0.047,-4.0,0.0,-4.0,-0.6
Nikola Vučević,C,25,ORL,65,2037,21.1,0.531,0.009000000000000001,0.14300000000000002,9.3,22.2,15.7,15.9,1.3,2.8,10.0,26.8,2.8,2.4,5.2,0.122,0.7,1.1,1.8,2.0
Sasha Vujačić,SG,31,NYK,61,908,11.1,0.503,0.516,0.141,3.2,14.6,9.0,14.3,1.9,0.4,13.0,16.8,0.3,0.8,1.1,0.06,-0.8,-0.7,-1.5,0.1
Dwyane Wade,SG,34,MIA,74,2258,20.3,0.517,0.037000000000000005,0.34299999999999997,4.3,10.7,7.6,27.4,1.8,1.4,13.0,31.6,2.4,2.6,4.9,0.105,0.9,-0.1,0.8,1.6
Dion Waiters,SG,24,OKC,78,2152,9.4,0.49200000000000005,0.34,0.222,1.9,8.0,5.1,10.0,1.9,0.5,13.4,17.7,0.3,1.8,2.1,0.046,-1.5,-0.6,-2.1,-0.1
Kemba Walker,PG,25,CHO,81,2885,20.8,0.5539999999999999,0.368,0.32899999999999996,2.1,11.5,6.8,25.7,2.2,1.1,10.1,26.5,6.3,3.6,9.9,0.165,4.0,0.0,4.0,4.4
John Wall,PG,25,WAS,77,2784,19.8,0.51,0.243,0.255,1.7,13.8,7.6,46.2,2.5,1.7,17.5,28.6,2.2,3.5,5.7,0.098,2.2,1.0,3.2,3.7
T.J. Warren,SF,22,PHO,47,1070,15.7,0.5489999999999999,0.159,0.145,5.7,9.3,7.5,7.2,1.7,1.2,6.4,19.9,1.7,0.6,2.2,0.10099999999999999,0.2,-1.3,-1.2,0.2
C.J. Watson,PG,31,ORL,33,656,8.6,0.461,0.35,0.285,1.7,9.6,5.6,18.1,1.4,0.6,14.0,12.1,0.2,0.4,0.6,0.047,-2.5,-0.8,-3.3,-0.2
Briante Weber,PG,23,TOT,7,169,8.9,0.38,0.128,0.10300000000000001,5.2,11.9,8.4,18.6,2.7,1.6,18.1,13.2,-0.2,0.2,0.0,0.004,-3.6,1.5,-2.1,0.0
Sonny Weems,SG-SF,29,TOT,43,499,3.7,0.45899999999999996,0.373,0.136,1.5,10.3,5.8,14.2,1.0,0.2,26.0,13.5,-0.7,0.1,-0.5,-0.053,-5.7,-1.8,-7.6,-0.7
David West,PF,35,SAS,78,1404,17.6,0.573,0.016,0.179,6.0,18.6,12.5,15.4,1.6,3.0,12.3,18.0,2.4,2.9,5.4,0.184,0.1,3.3,3.4,1.9
Russell Westbrook,PG,27,OKC,80,2750,27.6,0.5539999999999999,0.23600000000000002,0.397,6.1,18.1,12.4,49.6,2.9,0.6,16.8,31.6,10.0,4.0,14.0,0.245,7.6,2.4,10.0,8.3
Hassan Whiteside,C,26,MIA,73,2125,25.7,0.629,0.0,0.48200000000000004,13.1,32.4,23.1,2.4,1.1,9.7,14.2,20.7,5.0,5.3,10.3,0.233,-0.9,3.4,2.5,2.4
Shayne Whittington,PF,24,IND,7,41,7.4,0.46299999999999997,0.182,0.182,13.4,18.6,16.0,10.9,1.2,2.0,29.6,18.1,-0.1,0.1,0.0,-0.009000000000000001,-5.4,1.0,-4.5,0.0
Andrew Wiggins,SF,20,MIN,81,2845,16.5,0.5429999999999999,0.147,0.43700000000000006,4.3,7.5,5.9,10.1,1.4,1.3,10.6,27.2,3.4,0.7,4.1,0.069,0.4,-2.5,-2.1,-0.1
C.J. Wilcox,SG,25,LAC,23,167,12.9,0.491,0.348,0.182,0.7,7.1,3.9,9.4,3.0,0.9,2.7,19.8,0.1,0.2,0.3,0.08900000000000001,-1.5,-0.9,-2.4,0.0
Alan Williams,PF,23,PHO,10,68,21.1,0.48100000000000004,0.0,0.583,21.9,39.2,30.3,11.7,2.9,6.0,16.6,22.6,0.1,0.2,0.2,0.146,-2.5,4.0,1.5,0.1
Deron Williams,PG,31,DAL,65,2106,14.6,0.53,0.364,0.266,1.0,8.9,5.0,29.3,1.5,0.6,14.8,22.0,2.2,1.4,3.7,0.083,0.9,-1.0,-0.1,1.0
Derrick Williams,SF,24,NYK,80,1435,17.2,0.55,0.265,0.45299999999999996,3.6,18.7,11.3,8.9,1.0,0.5,8.3,23.3,2.4,1.2,3.6,0.12,-0.1,-2.4,-2.6,-0.2
Elliot Williams,PG,26,MEM,5,45,3.3,0.34,0.4,0.4,2.4,7.9,5.1,12.4,0.0,0.0,7.8,12.7,0.0,0.0,0.0,-0.046,-5.2,-3.5,-8.7,-0.1
Lou Williams,SG,29,LAL,67,1907,17.7,0.584,0.462,0.612,1.7,8.1,4.8,15.1,1.6,0.8,10.8,22.8,4.5,0.3,4.7,0.11900000000000001,3.0,-2.7,0.3,1.1
Marvin Williams,PF,29,CHO,81,2338,16.8,0.585,0.506,0.193,5.9,18.6,12.2,7.6,1.2,2.7,7.1,16.8,4.7,3.2,7.8,0.161,1.7,1.0,2.7,2.7
Mo Williams,PG,33,CLE,41,748,12.4,0.527,0.33799999999999997,0.139,0.9,9.9,5.4,21.1,1.0,0.5,15.1,22.8,0.4,0.7,1.1,0.067,-1.3,-2.1,-3.3,-0.2
Justise Winslow,SF,19,MIA,78,2232,8.4,0.489,0.251,0.253,4.2,15.8,10.2,7.4,1.6,0.9,15.6,12.5,-0.2,2.7,2.5,0.054000000000000006,-2.2,1.6,-0.6,0.8
Jeff Withey,C,25,UTA,51,658,17.7,0.5770000000000001,0.012,0.364,10.0,20.7,15.4,5.0,1.7,6.8,13.0,15.1,1.1,1.3,2.3,0.171,-2.0,3.7,1.7,0.6
Christian Wood,PF,20,PHI,17,145,16.4,0.49,0.20800000000000002,0.396,9.4,19.4,14.3,3.5,1.7,3.7,3.1,19.4,0.2,0.1,0.3,0.09699999999999999,-2.9,-1.6,-4.5,-0.1
Metta World Peace,SF,36,LAL,35,590,8.3,0.435,0.475,0.322,3.4,13.2,8.1,7.2,1.9,1.5,6.9,16.2,-0.2,0.3,0.1,0.008,-2.8,-1.0,-3.8,-0.3
Brandan Wright,PF,28,MEM,12,212,18.3,0.6629999999999999,0.0,0.462,7.2,16.3,11.6,4.7,1.2,6.6,13.8,15.4,0.4,0.2,0.7,0.147,-0.9,1.9,0.9,0.2
Delon Wright,PG,23,TOR,27,229,17.8,0.54,0.163,0.43799999999999994,4.1,14.3,9.3,22.5,1.8,1.1,14.4,22.1,0.3,0.2,0.6,0.124,-0.1,-0.6,-0.7,0.1
Tony Wroten,PG,22,PHI,8,144,1.8,0.41200000000000003,0.262,0.569,1.5,14.9,7.9,23.3,1.0,0.0,26.3,33.5,-0.8,0.0,-0.8,-0.263,-9.9,-3.5,-13.4,-0.4
James Young,SG,20,BOS,29,199,3.6,0.384,0.722,0.111,2.1,11.9,6.9,6.0,1.5,0.4,11.7,9.1,-0.2,0.2,0.1,0.013000000000000001,-4.7,0.1,-4.6,-0.1
Joe Young,PG,23,IND,41,384,9.9,0.428,0.272,0.14800000000000002,1.7,12.5,7.1,26.9,1.9,0.0,15.5,24.4,-0.5,0.5,-0.1,-0.009000000000000001,-3.9,-1.5,-5.4,-0.3
Nick Young,SG,30,LAL,54,1033,9.1,0.483,0.637,0.204,1.4,9.0,5.1,5.4,1.1,0.5,6.9,18.5,0.1,0.0,0.1,0.003,-1.4,-3.5,-4.8,-0.7
Thaddeus Young,PF,27,BRK,73,2407,17.5,0.5329999999999999,0.031,0.16899999999999998,8.1,23.0,15.4,9.5,2.3,1.2,11.6,21.6,1.9,2.2,4.1,0.081,-0.5,0.6,0.1,1.3
Cody Zeller,C,23,CHO,73,1774,16.1,0.5920000000000001,0.023,0.531,8.4,19.7,14.0,6.3,1.6,2.9,11.2,15.4,3.6,2.7,6.3,0.16899999999999998,-1.0,2.0,1.0,1.3
Tyler Zeller,C,26,BOS,60,710,15.4,0.539,0.0,0.37200000000000005,9.1,17.6,13.3,6.6,0.7,2.4,12.0,23.0,0.8,0.9,1.7,0.114,-3.2,-1.1,-4.4,-0.4
