Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Jeff Malone,SG,32,TOT,77,73,2560,10.5,21.6,0.486,0.1,0.2,0.583,10.3,21.3,0.485,4.1,4.9,0.83,1.0,3.0,4.0,2.5,0.8,0.1,1.7,2.5,25.2,0,108,112
Karl Malone*,PF,30,UTA,82,82,3329,12.0,24.0,0.49700000000000005,0.1,0.5,0.25,11.8,23.5,0.503,7.9,11.4,0.6940000000000001,3.6,10.9,14.6,5.1,1.9,2.0,3.6,4.1,31.9,0,111,100
Moses Malone*,C,38,PHI,55,0,618,8.3,18.8,0.44,0.0,0.1,0.0,8.3,18.8,0.442,7.3,9.5,0.769,8.6,9.7,18.3,2.8,0.9,1.4,4.8,4.2,23.9,0,104,109
Danny Manning,PF,27,TOT,68,66,2520,11.4,23.4,0.488,0.1,0.3,0.17600000000000002,11.4,23.1,0.49200000000000005,4.4,6.7,0.669,2.6,6.5,9.1,5.1,1.9,1.6,4.5,5.1,27.4,0,100,106
Roy Marble,SF,27,DEN,5,0,32,3.1,18.7,0.16699999999999998,0.0,0.0,0.0,3.1,18.7,0.16699999999999998,0.0,4.7,0.0,4.7,7.8,12.5,1.6,0.0,3.1,4.7,1.6,6.2,0,42,104
Bob Martin,C,24,LAC,53,1,535,3.6,7.9,0.455,0.0,0.0,0.0,3.6,7.9,0.455,2.8,4.6,0.608,3.2,7.3,10.5,1.5,0.7,3.0,2.6,9.5,10.0,0,95,108
Jamal Mashburn,SF,21,DAL,79,73,2896,9.8,24.2,0.406,1.5,5.2,0.284,8.4,19.0,0.44,5.4,7.7,0.6990000000000001,1.9,4.3,6.2,4.7,1.6,0.2,4.3,3.6,26.5,0,97,112
Anthony Mason,PF,27,NYK,73,12,1903,5.6,11.8,0.47600000000000003,0.0,0.0,0.0,5.6,11.7,0.47700000000000004,3.2,4.4,0.72,4.3,7.3,11.6,4.1,0.8,0.2,2.9,5.2,14.3,0,107,101
Marlon Maxey,PF,24,MIN,55,2,626,7.2,13.5,0.5329999999999999,0.0,0.2,0.0,7.2,13.4,0.539,5.7,7.9,0.7140000000000001,6.1,10.0,16.1,0.8,1.3,2.7,3.2,9.2,20.1,0,112,105
Vernon Maxwell,SG,28,HOU,75,73,2571,7.5,19.2,0.389,2.4,7.9,0.298,5.1,11.3,0.45399999999999996,2.8,3.8,0.7490000000000001,0.8,3.7,4.5,7.5,2.5,0.4,3.6,2.8,20.1,0,98,103
Lee Mayberry,PG,23,MIL,82,6,1472,5.8,13.9,0.415,1.4,4.1,0.345,4.3,9.8,0.445,2.0,2.9,0.69,0.9,2.6,3.5,7.4,1.6,0.1,3.3,3.9,14.9,0,99,113
Xavier McDaniel,SF,30,BOS,82,5,1971,9.9,21.4,0.461,0.3,1.0,0.244,9.6,20.3,0.47200000000000003,3.7,5.4,0.6759999999999999,3.6,6.6,10.2,3.2,1.2,1.0,3.0,4.9,23.6,0,101,109
Derrick McKey,SF,27,IND,76,76,2613,7.0,14.0,0.5,0.2,0.6,0.29,6.8,13.4,0.51,3.8,5.0,0.7559999999999999,2.5,5.4,7.9,6.4,2.2,1.0,4.5,4.9,17.9,0,103,104
Nate McMillan,PG,29,SEA,73,8,1887,4.7,10.6,0.447,1.4,3.6,0.391,3.3,7.0,0.475,0.8,1.5,0.564,1.3,6.2,7.6,10.3,5.8,0.6,3.4,5.4,11.7,0,107,95
Darnell Mee,SG,22,DEN,38,0,285,4.9,15.4,0.318,0.9,4.2,0.20800000000000002,4.0,11.2,0.359,2.1,4.7,0.444,3.0,3.2,6.1,2.8,2.6,2.3,3.2,6.0,12.8,0,79,103
Oliver Miller,C,23,PHO,69,30,1786,7.7,12.6,0.609,0.1,0.3,0.222,7.6,12.4,0.617,2.2,3.8,0.584,3.9,9.3,13.2,6.8,2.3,4.3,4.6,6.4,17.7,0,109,101
Reggie Miller*,SG,28,IND,79,79,2638,10.2,20.3,0.503,2.4,5.7,0.42100000000000004,7.8,14.6,0.535,7.9,8.7,0.9079999999999999,0.6,3.6,4.1,4.8,2.3,0.5,3.4,3.8,30.7,0,123,106
Chris Mills,SF,24,CLE,79,18,2022,7.4,17.5,0.419,1.0,3.2,0.311,6.4,14.4,0.44299999999999995,3.5,4.6,0.778,3.5,6.9,10.4,3.3,1.4,1.3,2.3,6.0,19.2,0,105,105
Terry Mills,PF,26,DET,80,74,2773,10.8,21.2,0.511,0.4,1.3,0.32899999999999996,10.4,19.8,0.523,3.3,4.2,0.797,3.5,8.8,12.4,3.3,1.2,1.1,2.8,5.7,25.4,0,110,109
Harold Miner,SG,22,MIA,63,31,1358,9.6,20.0,0.47700000000000004,0.2,0.2,0.667,9.4,19.8,0.475,5.6,6.8,0.828,2.8,3.1,5.9,3.6,1.2,0.5,3.6,5.0,24.9,0,109,110
Sam Mitchell,PF,30,IND,75,18,1084,6.6,14.5,0.45799999999999996,0.0,0.2,0.0,6.6,14.3,0.465,3.9,5.2,0.745,3.4,5.6,9.0,3.1,1.6,0.4,2.4,7.2,17.2,0,107,106
Tracy Moore,SG,28,DET,3,0,10,10.2,15.3,0.667,0.0,0.0,0.0,10.2,15.3,0.667,10.2,10.2,1.0,0.0,5.1,5.1,0.0,10.2,0.0,0.0,0.0,30.6,0,164,95
Darren Morningstar,C,24,TOT,23,15,367,5.4,11.4,0.47600000000000003,0.0,0.0,0.0,5.4,11.4,0.47600000000000003,2.5,4.2,0.6,4.3,6.9,11.2,2.1,1.9,0.3,2.6,9.7,13.3,0,101,109
Chris Morris,SF,28,NJN,50,27,1349,7.6,16.9,0.447,2.0,5.5,0.361,5.6,11.4,0.489,3.2,4.4,0.72,3.4,5.1,8.5,3.1,2.0,1.8,1.9,4.5,20.3,0,114,105
Alonzo Mourning*,C,23,CHH,60,59,2018,10.4,20.6,0.505,0.0,0.0,0.0,10.4,20.6,0.507,10.6,13.9,0.762,4.3,10.6,14.9,2.1,0.7,4.6,4.9,5.0,31.4,0,109,105
Chris Mullin*,SF,30,GSW,62,39,2324,8.5,18.1,0.47200000000000003,1.1,3.1,0.364,7.4,15.0,0.494,3.4,4.6,0.753,1.3,5.9,7.2,6.6,2.2,1.1,3.7,2.4,21.7,0,106,106
Eric Murdock,PG,25,MIL,82,76,2533,9.6,20.4,0.46799999999999997,1.4,3.4,0.41100000000000003,8.2,17.1,0.479,4.7,5.8,0.813,1.8,3.4,5.2,10.9,4.0,0.2,4.1,3.8,25.2,0,111,108
Gheorghe Mureșan,C,22,WSB,54,2,650,9.9,18.1,0.545,0.0,0.0,0.0,9.9,18.1,0.545,3.7,5.5,0.6759999999999999,5.1,9.7,14.8,1.4,2.2,3.7,4.2,9.2,23.4,0,105,106
Tod Murphy,PF,30,TOT,9,0,67,4.5,9.1,0.5,0.0,0.0,0.0,4.5,9.1,0.5,2.3,4.5,0.5,3.0,4.5,7.5,3.0,1.5,0.0,0.8,7.5,11.3,0,116,112
Tracy Murray,SF,22,POR,66,1,820,9.9,21.0,0.47,3.0,6.5,0.45899999999999996,6.9,14.6,0.47600000000000003,3.0,4.3,0.6940000000000001,2.5,4.0,6.6,1.8,1.2,1.2,2.2,4.5,25.7,0,113,108
Jerrod Mustaf,PF,24,PHO,33,2,196,7.6,21.3,0.35700000000000004,0.0,0.0,0.0,7.6,21.3,0.35700000000000004,3.3,5.6,0.591,5.1,8.9,13.9,2.0,1.0,1.3,2.5,7.3,18.5,0,91,106
Dikembe Mutombo*,C,27,DEN,82,82,2853,6.4,11.2,0.569,0.0,0.0,0.0,6.4,11.2,0.569,4.5,7.7,0.583,5.0,12.0,17.0,2.2,1.0,5.9,3.6,4.6,17.3,0,108,96
Pete Myers,SG,30,CHI,82,81,2030,6.5,14.3,0.455,0.2,0.7,0.276,6.3,13.6,0.465,3.5,5.0,0.701,1.4,3.3,4.7,6.3,2.0,0.5,3.5,5.0,16.7,0,101,105
Larry Nance,PF,34,CLE,33,19,909,8.8,18.1,0.48700000000000004,0.0,0.0,0.0,8.8,18.1,0.48700000000000004,3.7,4.9,0.753,4.4,8.6,13.1,2.8,1.6,3.2,2.2,5.5,21.3,0,111,102
Chuck Nevitt,C,34,SAS,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.8,319.6,0.5,53.3,0.0,53.3,0.0,0.0,0.0,53.3,53.3,159.8,0,94,110
Johnny Newman,SF,30,TOT,81,18,1697,9.2,19.6,0.47100000000000003,0.7,2.7,0.267,8.5,16.9,0.503,5.4,6.6,0.809,2.5,2.8,5.3,2.1,2.0,0.8,2.7,5.8,24.5,0,109,108
Ken Norman,SF,29,MIL,82,75,2539,8.2,18.4,0.44799999999999995,1.3,3.8,0.33299999999999996,7.0,14.6,0.478,1.8,3.7,0.503,3.4,6.6,10.0,4.4,1.2,0.9,3.0,4.2,19.6,0,100,111
Shaquille O'Neal*,C,21,ORL,81,81,3224,14.9,24.9,0.599,0.0,0.0,0.0,14.9,24.9,0.6,7.4,13.3,0.5539999999999999,6.0,10.8,16.8,3.1,1.2,3.6,3.5,4.4,37.2,0,120,102
Dan O'Sullivan,C,25,DET,13,0,56,3.6,10.9,0.33299999999999996,0.0,0.0,0.0,3.6,10.9,0.33299999999999996,8.2,10.9,0.75,1.8,7.3,9.1,2.7,0.0,0.0,2.7,9.1,15.5,0,100,114
Charles Oakley,PF,30,NYK,82,82,2932,6.4,13.4,0.478,0.0,0.1,0.0,6.4,13.3,0.48,4.3,5.5,0.7759999999999999,6.2,10.9,17.0,3.8,1.9,0.3,3.4,5.2,17.1,0,110,96
Hakeem Olajuwon*,C,31,HOU,80,80,3277,13.8,26.1,0.528,0.1,0.3,0.42100000000000004,13.7,25.8,0.529,6.0,8.4,0.716,3.5,11.2,14.7,4.4,2.0,4.6,4.2,4.5,33.7,0,109,95
Jimmy Oliver,SG,24,BOS,44,6,540,8.3,19.9,0.41600000000000004,1.2,3.0,0.406,7.1,16.9,0.418,2.3,3.1,0.758,0.7,3.5,4.3,3.1,1.5,0.1,2.0,3.6,20.1,0,98,112
Bo Outlaw,SF,22,LAC,37,14,871,5.4,9.2,0.5870000000000001,0.0,0.1,0.0,5.4,9.1,0.594,3.4,5.7,0.5920000000000001,4.5,7.2,11.7,2.0,2.0,2.0,1.7,5.2,14.2,0,120,107
Doug Overton,PG,24,WSB,61,1,749,5.8,14.4,0.40299999999999997,0.1,0.7,0.091,5.7,13.7,0.42,2.9,3.5,0.8270000000000001,1.3,3.3,4.6,6.1,1.4,0.1,3.6,3.2,14.6,0,93,115
Billy Owens,PF,24,GSW,79,72,2738,8.7,17.2,0.507,0.1,0.3,0.2,8.7,16.9,0.512,3.5,5.8,0.61,4.1,7.3,11.3,5.8,1.5,1.1,3.8,4.8,21.0,0,106,107
Robert Pack,PG,24,DEN,66,4,1382,8.1,18.2,0.44299999999999995,0.2,1.0,0.207,7.8,17.1,0.45799999999999996,6.5,8.5,0.758,0.9,3.5,4.4,12.9,2.9,0.3,7.4,5.3,22.8,0,97,103
Gerald Paddio,SF,28,TOT,18,1,137,8.1,22.2,0.36700000000000005,0.0,0.4,0.0,8.1,21.8,0.373,3.3,5.9,0.563,1.9,4.1,5.9,4.1,1.5,0.0,2.2,3.3,19.6,0,89,111
Robert Parish*,C,40,BOS,74,74,1987,9.0,18.3,0.491,0.0,0.0,0.0,9.0,18.3,0.491,3.9,5.3,0.74,3.6,10.1,13.7,2.1,1.1,2.4,2.7,4.8,21.9,0,105,106
John Paxson,PG,33,CHI,27,0,343,4.6,10.4,0.441,1.4,3.3,0.409,3.2,7.0,0.457,0.2,0.3,0.5,0.5,2.6,3.0,5.0,1.1,0.3,0.9,2.7,10.7,0,115,108
Gary Payton*,PG,25,SEA,82,82,2881,10.2,20.3,0.504,0.3,0.9,0.278,10.0,19.4,0.515,2.9,4.9,0.595,1.8,2.9,4.7,8.7,3.3,0.3,3.0,4.0,23.6,0,111,103
Anthony Peeler,SG,24,LAL,30,30,923,9.6,22.3,0.43,0.8,3.4,0.222,8.8,18.9,0.46799999999999997,3.1,3.9,0.8029999999999999,2.6,3.3,5.9,5.1,2.3,0.4,3.2,5.1,23.0,0,100,111
Mike Peplowski,C,23,SAC,55,19,667,5.6,10.4,0.539,0.0,0.1,0.0,5.6,10.3,0.5429999999999999,1.8,3.2,0.545,3.6,8.9,12.5,1.8,1.3,1.8,2.5,9.7,13.0,0,103,107
Will Perdue,C,28,CHI,43,6,397,6.2,14.7,0.42,0.0,0.1,0.0,6.2,14.6,0.423,3.0,4.2,0.7190000000000001,5.3,11.3,16.6,4.5,1.1,1.4,5.5,8.0,15.4,0,89,101
Sam Perkins,PF,32,SEA,81,41,2170,7.9,18.1,0.43799999999999994,2.3,6.3,0.36700000000000005,5.6,11.8,0.475,5.1,6.3,0.8009999999999999,2.8,5.7,8.5,2.6,1.6,0.7,2.4,4.6,23.2,0,115,104
Elliot Perry,PG,24,PHO,27,9,432,4.8,13.0,0.37200000000000005,0.0,0.3,0.0,4.8,12.6,0.382,2.4,3.2,0.75,1.4,3.1,4.5,14.4,2.9,0.1,4.9,4.1,12.1,0,96,108
Tim Perry,PF,28,PHI,80,68,2336,5.8,13.4,0.435,1.6,4.3,0.365,4.3,9.1,0.46799999999999997,2.2,3.8,0.58,2.5,6.2,8.7,2.0,1.3,1.8,1.7,3.3,15.4,0,104,110
Chuck Person,SF,29,MIN,77,37,2029,8.9,21.1,0.42200000000000004,2.5,6.8,0.368,6.4,14.3,0.44799999999999995,2.0,2.7,0.759,1.4,4.9,6.3,4.6,1.1,0.3,3.0,4.1,22.3,0,99,112
Richard Petruška,C,25,HOU,22,0,92,11.0,25.3,0.435,3.8,8.2,0.467,7.1,17.0,0.419,3.3,4.4,0.75,4.9,12.1,17.0,0.5,1.1,1.6,8.2,8.2,29.1,0,85,98
Bobby Phills,SG,24,CLE,72,53,1531,8.3,17.6,0.47100000000000003,0.0,0.4,0.083,8.2,17.2,0.48,3.9,5.4,0.72,2.4,4.8,7.3,4.5,2.3,0.4,2.2,4.6,20.5,0,109,106
Ricky Pierce,SG,34,SEA,51,0,1022,13.4,28.5,0.47100000000000003,0.3,1.6,0.188,13.1,26.9,0.488,9.3,10.4,0.8959999999999999,1.4,2.7,4.1,4.5,2.1,0.2,3.2,4.1,36.5,0,114,106
Ed Pinckney,PF,30,BOS,76,35,1524,5.0,9.5,0.522,0.0,0.0,0.0,5.0,9.5,0.522,3.0,4.1,0.736,5.3,10.5,15.7,2.0,1.9,1.4,2.0,4.3,13.0,0,116,105
Scottie Pippen*,SF,28,CHI,72,72,2759,11.9,24.2,0.491,1.2,3.7,0.32,10.7,20.5,0.522,5.1,7.7,0.66,3.3,8.6,11.9,7.6,4.0,1.1,4.4,4.3,30.0,0,109,97
Olden Polynice,C,29,TOT,68,65,2402,7.2,13.8,0.523,0.0,0.0,0.0,7.2,13.8,0.524,2.0,4.0,0.508,6.2,10.7,16.9,0.9,0.9,1.4,1.6,3.9,16.5,0,112,108
Terry Porter,PG,30,POR,77,34,2074,8.2,19.6,0.41600000000000004,2.6,6.6,0.39,5.6,13.0,0.43,4.8,5.5,0.872,1.1,4.0,5.0,9.4,1.9,0.4,3.9,3.1,23.7,0,110,108
Brent Price,PG,25,WSB,65,13,1035,6.8,15.8,0.433,2.4,7.3,0.33299999999999996,4.4,8.5,0.517,3.3,4.2,0.782,1.5,2.9,4.4,10.3,2.7,0.1,5.8,5.5,19.3,0,101,113
Mark Price,PG,29,CLE,76,73,2386,10.5,22.1,0.478,2.6,6.5,0.397,7.9,15.5,0.511,5.2,5.9,0.888,0.9,4.1,5.0,12.9,2.3,0.2,4.1,2.0,28.9,0,118,107
Kurt Rambis,PF,35,LAL,50,1,635,4.7,9.0,0.518,0.0,0.1,0.0,4.7,8.9,0.522,3.6,5.6,0.648,6.7,8.3,15.0,2.5,1.7,1.8,2.1,7.0,13.0,0,119,107
Mark Randall,PF,26,DEN,28,0,155,5.5,16.1,0.34,0.6,4.5,0.14300000000000002,4.8,11.6,0.41700000000000004,7.1,9.0,0.7859999999999999,2.9,4.2,7.1,3.5,2.6,1.0,3.2,5.8,18.7,0,99,103
Dino Rađa*,PF,26,BOS,80,47,2303,10.7,20.5,0.521,0.0,0.0,0.0,10.7,20.5,0.522,4.9,6.6,0.7509999999999999,4.2,8.4,12.6,2.5,1.5,1.5,3.2,6.0,26.3,0,110,107
J.R. Reid,PF,25,SAS,70,11,1344,10.3,21.0,0.491,0.0,0.1,0.0,10.3,20.9,0.493,4.2,6.1,0.6990000000000001,3.6,5.1,8.7,2.9,1.7,1.0,3.3,6.5,24.8,0,106,106
Glen Rice,SF,26,MIA,81,81,2999,11.3,24.2,0.467,2.3,5.9,0.382,9.1,18.3,0.494,4.3,4.8,0.88,1.3,6.1,7.4,3.1,1.9,0.5,2.2,3.2,29.1,0,116,107
Pooh Richardson,PG,27,IND,37,25,1022,8.1,17.8,0.452,0.2,0.6,0.25,7.9,17.2,0.45899999999999996,2.4,3.9,0.61,1.4,4.1,5.5,11.9,1.6,0.2,4.4,3.9,18.6,0,101,107
Mitch Richmond*,SG,28,SAC,78,78,2897,10.8,24.3,0.445,2.2,5.3,0.40700000000000003,8.6,19.0,0.455,7.2,8.7,0.8340000000000001,1.2,3.7,4.9,5.3,1.8,0.3,3.7,3.6,31.0,0,109,111
Isaiah Rider,SG,22,MIN,79,60,2415,11.0,23.4,0.46799999999999997,1.1,3.1,0.36,9.8,20.3,0.485,4.5,5.6,0.8109999999999999,2.5,4.1,6.6,4.2,1.1,0.6,4.6,4.1,27.6,0,100,112
Eric Riley,C,23,HOU,47,2,219,7.8,16.2,0.486,0.0,0.2,0.0,7.8,15.9,0.493,4.6,8.5,0.541,5.5,8.1,13.6,2.1,1.2,2.1,3.5,6.9,20.3,0,101,101
Doc Rivers,PG,32,NYK,19,19,499,5.7,13.2,0.433,2.0,5.4,0.365,3.7,7.8,0.48,1.5,2.3,0.636,0.4,3.6,4.0,10.4,2.6,0.5,3.0,4.6,14.8,0,110,99
Stanley Roberts,C,23,LAC,14,14,350,5.9,13.8,0.43,0.0,0.0,0.0,5.9,13.8,0.43,2.5,6.1,0.409,3.7,9.1,12.8,1.5,0.8,3.4,3.3,7.4,14.3,0,85,106
Clifford Robinson,C,27,POR,82,64,2853,10.9,23.9,0.457,0.2,0.9,0.245,10.7,23.0,0.465,6.0,7.8,0.765,2.8,6.6,9.4,2.7,2.0,1.9,2.9,4.5,28.0,0,107,104
David Robinson*,C,28,SAS,80,80,3241,13.8,27.2,0.507,0.2,0.5,0.345,13.6,26.8,0.51,11.4,15.2,0.7490000000000001,4.0,10.1,14.1,6.3,2.3,4.4,4.2,3.7,39.2,0,119,98
James Robinson,PG,23,POR,58,3,673,7.5,20.6,0.365,1.7,5.3,0.315,5.8,15.3,0.382,3.2,4.8,0.672,2.5,3.2,5.6,4.9,2.2,1.1,3.8,5.0,19.9,0,93,107
Larry Robinson,SG,26,HOU,6,0,55,9.2,18.4,0.5,1.8,7.4,0.25,7.4,11.0,0.667,2.8,7.4,0.375,3.7,5.5,9.2,5.5,6.4,0.0,9.2,7.4,23.0,0,83,94
Rumeal Robinson,PG,27,TOT,31,0,396,6.9,19.2,0.36200000000000004,1.0,2.5,0.4,5.9,16.7,0.35600000000000004,1.6,3.7,0.44799999999999995,0.8,3.3,4.0,8.0,2.3,0.4,5.4,6.1,16.5,0,80,108
Dennis Rodman*,PF,32,SAS,79,51,2989,2.8,5.2,0.534,0.1,0.4,0.20800000000000002,2.7,4.8,0.563,0.9,1.8,0.52,8.1,16.3,24.4,3.3,0.9,0.6,2.5,4.1,6.6,0,116,100
Rodney Rogers,SF,22,DEN,79,14,1406,8.5,19.4,0.439,1.2,3.3,0.38,7.2,16.1,0.45,4.5,6.7,0.672,3.2,4.8,8.0,3.6,2.2,1.7,4.7,6.9,22.7,0,97,103
Tree Rollins,C,38,ORL,45,1,384,3.8,7.0,0.547,0.0,0.0,0.0,3.8,7.0,0.547,2.4,3.9,0.6,4.3,8.3,12.6,1.2,0.9,4.6,1.7,7.2,10.0,0,116,104
Sean Rooks,C,24,DAL,47,28,1255,7.8,15.9,0.491,0.0,0.0,0.0,7.8,15.9,0.49200000000000005,6.1,8.5,0.7140000000000001,3.4,7.1,10.5,2.0,0.9,1.8,3.2,4.4,21.7,0,108,110
Donald Royal,SF,27,ORL,74,0,1357,6.5,12.9,0.501,0.0,0.1,0.0,6.5,12.8,0.504,7.4,10.0,0.74,3.5,5.7,9.2,2.3,1.9,0.6,2.8,4.5,20.3,0,116,108
Bryon Russell,SF,23,UTA,67,48,1121,6.2,12.8,0.484,0.1,1.0,0.091,6.1,11.8,0.518,2.9,4.6,0.614,2.8,5.5,8.3,2.5,3.1,0.9,2.5,6.3,15.4,0,101,102
John Salley,PF,29,MIA,76,45,1910,5.6,11.7,0.47700000000000004,0.1,0.1,0.667,5.5,11.6,0.47600000000000003,4.4,6.0,0.7290000000000001,3.5,7.4,10.9,3.6,1.5,2.1,2.5,7.0,15.6,0,113,105
Danny Schayes,C,34,TOT,36,6,363,3.9,11.7,0.33299999999999996,0.0,0.0,0.0,3.9,11.7,0.33299999999999996,4.0,4.5,0.9059999999999999,4.3,6.7,11.0,1.8,1.4,1.4,3.2,6.3,11.9,0,90,109
Steve Scheffler,C,26,SEA,35,1,152,9.3,15.3,0.609,0.0,0.0,0.0,9.3,15.3,0.609,6.3,6.6,0.95,3.7,5.0,8.6,2.0,2.3,0.0,2.7,8.3,24.9,0,130,104
Dwayne Schintzius,C,25,NJN,30,7,319,4.6,13.2,0.345,0.0,0.0,0.0,4.6,13.2,0.345,1.6,2.7,0.588,4.1,9.9,14.0,2.0,1.1,2.7,2.0,7.7,10.7,0,87,102
Detlef Schrempf,SF,31,SEA,81,80,2728,8.2,16.7,0.493,0.4,1.3,0.324,7.8,15.4,0.507,5.5,7.2,0.769,2.7,5.7,8.4,5.1,1.4,0.2,3.2,5.0,22.4,0,114,105
Byron Scott,SG,32,IND,67,2,1197,11.0,23.6,0.467,1.2,3.2,0.365,9.8,20.4,0.483,6.7,8.4,0.805,0.8,3.9,4.7,5.7,2.7,0.4,4.4,3.4,29.9,0,107,105
Dennis Scott,SF,25,ORL,82,37,2283,8.5,21.0,0.405,3.4,8.6,0.39899999999999997,5.1,12.4,0.408,2.7,3.5,0.774,1.2,3.6,4.8,4.8,1.8,0.7,2.1,3.6,23.1,0,111,109
Malik Sealy,SF,23,IND,43,5,623,9.2,22.6,0.405,0.3,1.3,0.25,8.8,21.3,0.415,4.9,7.2,0.6779999999999999,3.6,6.2,9.7,4.0,2.6,0.7,4.2,6.9,23.5,0,94,103
Rony Seikaly,C,28,MIA,72,60,2410,8.3,17.1,0.488,0.0,0.0,0.0,8.3,17.0,0.489,6.5,9.0,0.72,5.2,10.5,15.7,2.9,1.3,2.1,4.1,5.9,23.1,0,108,103
Brian Shaw,SG,27,MIA,77,52,2037,7.0,16.8,0.41700000000000004,1.8,5.4,0.33799999999999997,5.2,11.3,0.455,1.6,2.2,0.7190000000000001,2.6,6.2,8.8,9.7,1.8,0.5,4.3,4.9,17.4,0,103,107
Lionel Simmons,SF,25,SAC,75,74,2702,7.9,18.1,0.43799999999999994,0.1,0.3,0.353,7.8,17.8,0.439,4.6,5.9,0.777,3.1,7.2,10.2,5.6,1.9,0.9,3.3,3.4,20.6,0,102,108
Scott Skiles,PG,29,ORL,82,46,2303,6.0,14.1,0.429,1.5,3.6,0.41200000000000003,4.6,10.5,0.434,4.3,4.9,0.878,0.9,3.2,4.1,11.0,1.0,0.0,4.2,3.7,17.8,0,111,112
Charles Smith,SF,28,NYK,43,21,1105,8.2,18.6,0.44299999999999995,0.4,0.7,0.5,7.9,17.8,0.441,4.1,5.7,0.7190000000000001,3.1,4.6,7.7,2.3,1.2,2.1,3.0,6.7,20.9,0,101,100
Chris Smith,PG,23,MIN,80,16,1617,5.8,13.3,0.435,0.3,1.2,0.256,5.5,12.0,0.45299999999999996,3.0,4.4,0.674,0.5,3.4,3.8,8.9,1.2,0.6,3.2,4.1,14.8,0,100,112
Doug Smith,PF,24,DAL,79,42,1684,8.9,20.5,0.435,0.1,0.3,0.222,8.8,20.2,0.43799999999999994,3.2,3.8,0.835,3.4,7.1,10.5,3.6,2.5,1.1,2.8,8.7,21.1,0,101,107
Kenny Smith,PG,28,HOU,78,78,2209,7.8,16.3,0.48,2.0,5.0,0.405,5.8,11.2,0.513,3.1,3.5,0.871,0.5,2.6,3.2,7.5,1.3,0.1,2.9,2.8,20.7,0,114,107
LaBradford Smith,SG,24,TOT,66,2,877,7.0,17.2,0.405,1.2,3.4,0.35,5.8,13.8,0.419,3.5,4.7,0.75,1.9,2.8,4.7,6.1,2.2,0.3,2.8,5.4,18.7,0,102,111
Reggie Smith,PF,23,POR,43,9,316,4.5,11.1,0.40299999999999997,0.0,0.0,0.0,4.5,11.1,0.40299999999999997,2.8,5.8,0.474,6.1,9.1,15.2,0.6,1.8,0.9,1.8,7.2,11.7,0,98,103
Steve Smith,SG,24,MIA,78,77,2776,9.1,19.8,0.456,1.7,4.8,0.34700000000000003,7.4,15.0,0.491,5.0,6.0,0.835,2.9,3.6,6.5,7.3,1.5,0.6,3.7,4.0,24.8,0,114,109
Tony Smith,SG,25,LAL,73,31,1617,8.5,19.2,0.441,0.5,1.6,0.32,8.0,17.6,0.451,2.6,3.7,0.7140000000000001,3.3,2.8,6.1,4.6,1.8,0.4,2.4,4.0,20.1,0,104,112
Rik Smits,C,27,IND,78,75,2113,12.0,22.5,0.534,0.0,0.0,0.0,12.0,22.5,0.535,5.8,7.3,0.7929999999999999,3.3,8.5,11.8,3.8,1.2,2.0,3.7,6.8,29.8,0,113,103
Andre Spencer,SF,29,TOT,28,1,349,7.3,16.6,0.441,0.0,0.0,0.0,7.3,16.6,0.441,7.7,10.8,0.7140000000000001,4.2,6.0,10.3,3.1,2.7,1.0,3.0,6.0,22.4,0,108,107
Elmore Spencer,C,24,LAC,76,63,1930,7.2,13.5,0.5329999999999999,0.0,0.0,0.0,7.2,13.4,0.535,2.4,4.0,0.599,2.4,8.0,10.4,1.9,0.7,3.2,4.2,5.2,16.8,0,93,108
Felton Spencer,C,26,UTA,79,79,2210,6.0,11.8,0.505,0.0,0.0,0.0,6.0,11.8,0.505,3.8,6.3,0.607,5.5,9.9,15.3,1.0,1.0,1.6,3.0,7.1,15.8,0,105,103
Latrell Sprewell,SG,23,GSW,82,82,3533,8.4,19.4,0.433,1.9,5.4,0.361,6.5,14.1,0.46,4.8,6.3,0.774,1.1,4.4,5.5,5.3,2.5,1.0,3.1,2.2,23.6,0,108,107
John Starks,SG,28,NYK,59,54,2057,10.3,24.6,0.42,2.8,8.5,0.335,7.5,16.1,0.46399999999999997,4.7,6.2,0.754,0.9,3.7,4.7,8.7,2.4,0.2,4.6,4.8,28.2,0,104,100
Larry Stewart,SF,25,WSB,3,0,35,4.3,11.4,0.375,0.0,0.0,0.0,4.3,11.4,0.375,10.0,14.3,0.7,1.4,8.6,10.0,2.9,2.9,1.4,2.9,5.7,18.6,0,106,107
Bryant Stith,SG,23,DEN,82,82,2853,6.4,14.2,0.45,0.0,0.2,0.222,6.4,14.0,0.45299999999999996,5.1,6.1,0.8290000000000001,2.1,4.0,6.1,3.5,2.0,0.3,2.3,2.9,17.9,0,110,105
John Stockton*,PG,31,UTA,82,82,2969,8.0,15.1,0.528,0.8,2.6,0.322,7.1,12.5,0.57,4.7,5.9,0.805,1.2,3.2,4.5,17.9,3.5,0.4,4.6,4.1,21.5,0,121,104
