Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Michael Doleac,C,27,MIA,80,8,14.7,1.9,4.1,0.447,0.0,0.0,0.0,1.9,4.1,0.45,0.447,0.3,0.5,0.61,0.9,2.3,3.2,0.6,0.3,0.3,0.5,2.0,4.0
Keyon Dooling,PG,24,MIA,74,0,16.0,1.9,4.7,0.40299999999999997,0.3,1.0,0.253,1.6,3.6,0.444,0.43,1.1,1.5,0.78,0.1,1.1,1.2,1.8,0.5,0.1,0.9,1.6,5.2
Predrag Drobnjak,C,29,ATL,71,1,20.2,3.4,7.6,0.43799999999999994,0.4,1.0,0.35200000000000004,3.0,6.6,0.451,0.461,1.4,1.7,0.8,1.0,2.3,3.4,0.7,0.6,0.3,1.1,1.9,8.4
Chris Duhon,PG,22,CHI,82,73,26.5,2.1,6.0,0.35200000000000004,1.1,3.2,0.355,1.0,2.7,0.35,0.449,0.6,0.8,0.731,0.3,2.3,2.6,4.9,1.0,0.0,1.5,2.5,5.9
Tim Duncan,PF,28,SAS,66,66,33.4,7.8,15.8,0.496,0.0,0.1,0.33299999999999996,7.8,15.7,0.498,0.498,4.6,6.9,0.67,3.1,8.0,11.1,2.7,0.7,2.6,1.9,2.2,20.3
Mike Dunleavy,SF,24,GSW,79,79,32.5,5.2,11.5,0.451,1.4,3.5,0.38799999999999996,3.8,8.0,0.479,0.51,1.7,2.2,0.779,1.2,4.3,5.5,2.6,1.0,0.3,1.7,2.5,13.4
Ronald Dupree,SF,24,DET,47,0,10.0,1.3,2.7,0.48,0.0,0.0,0.5,1.3,2.7,0.48,0.484,0.6,1.0,0.617,0.7,1.3,2.0,0.5,0.1,0.2,0.5,1.3,3.2
Ndudi Ebi,SG,20,MIN,2,0,27.0,5.5,10.5,0.524,0.0,0.5,0.0,5.5,10.0,0.55,0.524,2.5,4.5,0.556,3.0,5.0,8.0,0.5,0.5,0.5,1.5,3.5,13.5
Corsley Edwards,C,25,NOH,10,0,11.0,1.0,3.1,0.32299999999999995,0.0,0.0,0.0,1.0,3.1,0.32299999999999995,0.32299999999999995,0.7,1.2,0.583,1.2,1.3,2.5,0.3,0.3,0.4,0.2,1.9,2.7
John Edwards,C,23,IND,25,1,5.6,0.4,1.2,0.36700000000000005,0.0,0.0,0.0,0.4,1.2,0.36700000000000005,0.36700000000000005,0.3,0.6,0.5,0.3,0.4,0.8,0.1,0.1,0.2,0.3,0.5,1.2
Howard Eisley,PG,32,UTA,74,1,19.3,2.2,5.5,0.39799999999999996,0.4,1.4,0.262,1.8,4.1,0.444,0.431,0.9,1.1,0.795,0.2,1.0,1.2,3.4,0.6,0.1,1.5,2.1,5.6
Obinna Ekezie,C,29,ATL,42,31,17.4,1.9,4.3,0.434,0.0,0.0,0.0,1.9,4.3,0.436,0.434,1.7,2.2,0.774,1.6,2.6,4.3,0.3,0.5,0.3,1.1,3.1,5.5
Francisco Elson,C,28,DEN,67,11,14.0,1.5,3.2,0.46799999999999997,0.0,0.0,0.33299999999999996,1.5,3.2,0.469,0.47,0.7,1.2,0.57,0.9,2.1,3.0,0.5,0.5,0.6,0.6,1.9,3.7
Melvin Ely,PF,26,CHA,79,17,20.9,2.9,6.7,0.43200000000000005,0.0,0.0,0.0,2.9,6.7,0.43200000000000005,0.43200000000000005,1.5,2.7,0.575,1.8,2.3,4.1,1.0,0.4,0.9,1.5,2.5,7.3
Andre Emmett,SG,22,MEM,8,0,3.5,0.3,0.8,0.33299999999999996,0.0,0.0,0.0,0.3,0.8,0.33299999999999996,0.33299999999999996,0.4,0.6,0.6,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.5,0.9
Maurice Evans,SG,26,SAC,65,11,19.0,2.5,5.7,0.442,0.4,1.3,0.32899999999999996,2.1,4.5,0.474,0.479,0.9,1.2,0.7559999999999999,1.4,1.7,3.1,0.7,0.6,0.1,0.5,1.6,6.4
Reggie Evans,PF,24,SEA,79,79,23.8,1.7,3.5,0.47600000000000003,0.0,0.0,0.0,1.7,3.5,0.48,0.47600000000000003,1.6,3.0,0.534,3.2,6.1,9.3,0.7,0.7,0.2,1.3,2.6,4.9
Michael Finley,SG,31,DAL,64,64,36.8,6.0,14.2,0.42700000000000005,1.8,4.5,0.40700000000000003,4.2,9.7,0.436,0.491,1.8,2.1,0.831,0.7,3.4,4.1,2.6,0.8,0.3,0.9,1.9,15.7
Derek Fisher,PG,30,GSW,74,32,30.0,4.0,10.2,0.39299999999999996,1.5,3.9,0.371,2.6,6.3,0.40700000000000003,0.465,2.4,2.7,0.862,0.5,2.4,2.9,4.1,1.0,0.1,1.7,2.4,11.9
Marcus Fizer,PF,26,MIL,54,0,16.7,2.5,5.4,0.455,0.0,0.1,0.0,2.5,5.3,0.465,0.455,1.3,1.9,0.68,0.5,2.7,3.2,1.2,0.5,0.2,1.2,1.8,6.2
Luis Flores,PG,23,TOT,16,0,4.8,0.9,1.8,0.483,0.3,0.6,0.5,0.6,1.2,0.474,0.569,0.1,0.1,1.0,0.1,0.1,0.2,0.7,0.1,0.0,0.7,0.6,2.2
Danny Fortson,C,28,SEA,62,0,16.9,1.9,3.6,0.522,0.0,0.0,0.0,1.9,3.6,0.522,0.522,3.7,4.2,0.88,2.5,3.1,5.6,0.1,0.2,0.1,1.5,4.3,7.5
Jeff Foster,C,28,IND,61,43,26.1,2.8,5.3,0.519,0.0,0.1,0.0,2.8,5.2,0.527,0.519,1.5,2.3,0.634,3.4,5.7,9.0,0.7,0.8,0.2,0.9,3.0,7.0
Tremaine Fowlkes,SF,28,IND,8,0,7.0,1.1,2.1,0.529,0.1,0.4,0.33299999999999996,1.0,1.8,0.5710000000000001,0.5589999999999999,0.0,0.3,0.0,0.4,0.6,1.0,0.0,0.3,0.0,0.6,0.9,2.4
Adonal Foyle,C,29,GSW,78,50,21.8,2.0,4.0,0.502,0.0,0.0,0.0,2.0,4.0,0.502,0.502,0.5,0.9,0.556,2.1,3.4,5.5,0.7,0.3,2.0,0.7,2.6,4.5
Richie Frahm,SG,27,POR,43,0,11.6,1.3,3.3,0.4,0.7,1.9,0.38799999999999996,0.6,1.4,0.41700000000000004,0.511,0.5,0.6,0.84,0.4,1.0,1.4,0.7,0.3,0.1,0.3,0.8,3.8
Steve Francis,PG,27,ORL,78,78,38.2,7.2,17.1,0.423,0.5,1.6,0.299,6.7,15.4,0.436,0.43799999999999994,6.4,7.8,0.823,1.6,4.2,5.8,7.0,1.4,0.4,4.1,3.5,21.3
Matt Freije,PF,23,NOH,23,11,19.2,1.6,5.5,0.29100000000000004,0.6,2.3,0.259,1.0,3.2,0.315,0.34600000000000003,0.2,0.3,0.625,0.7,2.0,2.7,0.9,0.6,0.1,0.7,1.7,4.0
Lawrence Funderburke,PF,34,CHI,2,0,10.5,1.5,3.0,0.5,0.0,0.0,0.0,1.5,3.0,0.5,0.5,1.5,2.5,0.6,0.5,1.0,1.5,0.0,0.0,0.0,0.0,1.0,4.5
Dan Gadzuric,C,26,MIL,81,81,22.0,3.0,5.6,0.539,0.0,0.0,0.0,3.0,5.6,0.539,0.539,1.3,2.5,0.5379999999999999,3.2,5.1,8.3,0.4,0.6,1.3,1.0,2.8,7.3
Reece Gaines,PG,24,TOT,21,0,8.9,0.8,2.4,0.34,0.2,0.7,0.28600000000000003,0.6,1.7,0.361,0.38,0.1,0.2,0.75,0.0,0.6,0.7,0.3,0.2,0.0,0.3,0.8,2.0
Alex Garcia,SG,24,NOH,8,3,18.3,2.3,6.5,0.34600000000000003,0.6,2.3,0.278,1.6,4.3,0.382,0.39399999999999996,0.4,0.5,0.75,0.9,1.0,1.9,2.3,0.5,0.1,1.0,1.9,5.5
Kevin Garnett,PF,28,MIN,82,82,38.1,8.3,16.6,0.502,0.1,0.3,0.24,8.3,16.3,0.507,0.504,5.4,6.7,0.8109999999999999,3.0,10.5,13.5,5.7,1.5,1.4,2.7,2.5,22.2
Pat Garrity,PF,28,ORL,71,0,13.5,1.7,4.3,0.402,0.7,2.1,0.33299999999999996,1.0,2.2,0.465,0.48200000000000004,0.4,0.5,0.879,0.3,1.5,1.7,0.4,0.3,0.1,0.4,1.5,4.6
Pau Gasol,PF,24,MEM,56,53,32.0,6.4,12.4,0.514,0.0,0.1,0.16699999999999998,6.4,12.3,0.517,0.514,5.0,6.6,0.768,2.3,5.0,7.3,2.4,0.7,1.7,2.4,2.6,17.8
Devean George,SF,27,LAL,15,3,20.4,2.5,6.9,0.35600000000000004,1.4,3.9,0.36200000000000004,1.1,3.1,0.348,0.457,1.0,1.3,0.75,0.9,2.7,3.5,0.9,0.5,0.1,0.8,2.1,7.3
Eddie Gill,PG,26,IND,73,3,14.0,1.1,3.3,0.335,0.5,1.6,0.308,0.6,1.7,0.36,0.409,1.0,1.1,0.877,0.2,1.3,1.5,1.1,0.8,0.1,0.8,1.4,3.7
Kendall Gill,SG,36,MIL,14,0,20.3,2.3,5.7,0.4,0.2,0.6,0.33299999999999996,2.1,5.1,0.408,0.419,1.3,1.4,0.9,0.8,1.9,2.6,1.9,1.0,0.3,0.6,2.6,6.1
Manu Ginóbili,SG,27,SAS,74,74,29.6,5.0,10.5,0.47100000000000003,1.3,3.5,0.376,3.6,7.1,0.517,0.5329999999999999,4.8,6.0,0.8029999999999999,1.0,3.4,4.4,3.9,1.6,0.4,2.3,2.6,16.0
Gordan Giriček,SG,27,UTA,81,44,20.5,3.5,7.8,0.44799999999999995,0.5,1.3,0.36200000000000004,3.0,6.5,0.465,0.478,1.4,1.7,0.81,0.3,1.9,2.2,1.7,0.6,0.1,1.1,1.9,8.8
Dion Glover,SG,26,SAS,7,0,9.7,1.1,3.1,0.364,0.1,1.1,0.125,1.0,2.0,0.5,0.386,1.1,1.4,0.8,0.4,1.1,1.6,0.6,0.4,0.4,0.3,1.3,3.6
Anthony Goldwire,PG,33,TOT,33,2,16.3,1.7,4.1,0.419,1.0,2.4,0.4,0.8,1.7,0.446,0.537,0.8,0.9,0.8390000000000001,0.3,1.5,1.8,2.4,0.5,0.0,0.5,1.0,5.2
Drew Gooden,PF,23,CLE,82,80,30.8,5.7,11.5,0.49200000000000005,0.1,0.3,0.179,5.6,11.2,0.502,0.495,3.1,3.8,0.81,2.5,6.7,9.2,1.6,0.9,0.9,1.6,2.8,14.4
Ben Gordon,SG,21,CHI,82,3,24.4,5.3,12.9,0.41100000000000003,1.6,4.0,0.405,3.7,8.8,0.414,0.474,2.8,3.3,0.863,0.7,2.0,2.6,2.0,0.6,0.1,2.3,2.7,15.1
Brian Grant,C,32,LAL,69,8,16.5,1.5,3.0,0.493,0.0,0.0,0.0,1.5,3.0,0.493,0.493,0.8,1.1,0.722,1.5,2.3,3.7,0.5,0.3,0.3,0.6,2.5,3.8
Willie Green,SG,23,PHI,57,21,18.7,2.7,7.4,0.366,0.5,1.8,0.28600000000000003,2.2,5.6,0.39299999999999996,0.402,1.7,2.2,0.7759999999999999,0.4,1.9,2.3,1.8,0.6,0.1,1.3,2.1,7.7
Adrian Griffin,SF,30,CHI,69,1,9.7,0.8,2.3,0.36,0.0,0.1,0.222,0.8,2.2,0.368,0.366,0.5,0.6,0.75,0.8,1.4,2.1,0.8,0.6,0.1,0.4,1.1,2.2
Eddie Griffin,PF,22,MIN,70,0,21.3,2.9,7.5,0.387,1.0,2.9,0.32799999999999996,1.9,4.5,0.425,0.451,0.8,1.1,0.718,1.8,4.6,6.5,0.8,0.3,1.7,0.8,1.7,7.5
Tom Gugliotta,PF,35,TOT,47,9,20.6,2.1,5.1,0.41100000000000003,0.2,0.6,0.308,1.9,4.6,0.423,0.42700000000000005,0.7,0.9,0.767,1.2,2.9,4.1,1.4,0.9,0.4,1.2,2.2,5.1
Marcus Haislip,PF,24,IND,9,0,11.8,1.4,4.2,0.342,0.0,0.1,0.0,1.4,4.1,0.35100000000000003,0.342,0.7,1.2,0.545,0.6,1.1,1.7,0.3,0.2,0.2,0.7,1.7,3.6
Darvin Ham,SF,31,DET,47,0,5.9,0.4,0.8,0.45899999999999996,0.0,0.0,0.0,0.4,0.8,0.45899999999999996,0.45899999999999996,0.3,0.7,0.387,0.4,0.3,0.7,0.1,0.1,0.1,0.2,0.8,1.0
Richard Hamilton,SG,26,DET,76,76,38.5,6.7,15.3,0.44,0.5,1.6,0.305,6.2,13.7,0.455,0.455,4.8,5.6,0.858,1.0,2.9,3.9,4.9,1.0,0.2,2.9,3.1,18.7
Zendon Hamilton,C,29,MIL,16,0,9.9,0.7,2.0,0.344,0.0,0.0,0.0,0.7,2.0,0.344,0.344,1.8,3.0,0.604,1.1,1.5,2.6,0.4,0.3,0.1,0.8,1.6,3.2
Ben Handlogten,C,31,UTA,21,5,14.1,2.0,4.0,0.518,0.0,0.0,0.0,2.0,3.9,0.524,0.518,0.4,0.8,0.529,1.1,2.0,3.1,0.6,0.3,0.2,0.9,2.6,4.5
Anfernee Hardaway,SF,33,NYK,37,0,24.2,3.0,7.0,0.423,0.4,1.4,0.3,2.6,5.7,0.452,0.452,0.9,1.2,0.7390000000000001,0.5,1.9,2.4,2.0,0.8,0.1,1.4,2.1,7.3
Matt Harpring,SF,28,UTA,78,55,33.1,5.4,11.0,0.489,0.1,0.6,0.209,5.2,10.4,0.504,0.494,3.1,4.0,0.778,2.5,3.6,6.2,1.8,0.9,0.2,1.7,3.2,14.0
Al Harrington,SF,24,ATL,66,66,38.6,6.9,14.9,0.45899999999999996,0.2,1.1,0.21600000000000003,6.6,13.8,0.479,0.46799999999999997,3.6,5.3,0.672,2.2,4.8,7.0,3.2,1.3,0.2,3.1,3.8,17.5
Junior Harrington,SG,24,NOH,29,7,19.0,2.2,6.1,0.36,0.2,0.7,0.316,2.0,5.5,0.365,0.376,1.0,1.2,0.8290000000000001,0.4,1.7,2.2,2.1,0.9,0.2,1.4,2.5,5.6
Othella Harrington,PF,31,CHI,70,28,18.2,3.1,6.1,0.512,0.0,0.0,0.0,3.1,6.1,0.512,0.512,1.8,2.5,0.718,1.5,2.7,4.2,0.8,0.3,0.3,1.2,2.7,8.0
Devin Harris,PG,21,DAL,76,19,15.4,2.1,4.8,0.429,0.6,1.7,0.336,1.5,3.1,0.48100000000000004,0.489,1.0,1.4,0.757,0.4,1.0,1.3,2.2,1.0,0.3,1.1,1.8,5.7
Lucious Harris,SG,34,CLE,73,4,15.5,1.6,4.1,0.395,0.3,0.9,0.32299999999999995,1.3,3.2,0.415,0.43,0.8,0.9,0.812,0.5,1.1,1.7,0.7,0.4,0.1,0.4,0.9,4.3
David Harrison,C,22,IND,43,14,17.7,2.5,4.3,0.5760000000000001,0.0,0.0,0.0,2.5,4.3,0.5760000000000001,0.5760000000000001,1.2,2.1,0.5710000000000001,1.1,2.0,3.1,0.3,0.4,1.3,1.2,3.1,6.1
Jason Hart,PG,26,CHA,74,27,25.5,3.5,7.7,0.449,0.5,1.3,0.368,3.0,6.5,0.46399999999999997,0.479,2.1,2.7,0.785,0.2,2.5,2.7,5.0,1.3,0.2,1.4,2.3,9.5
Donnell Harvey,PF,24,NJN,3,0,5.3,0.7,0.7,1.0,0.0,0.0,0.0,0.7,0.7,1.0,1.0,1.3,1.3,1.0,0.7,1.7,2.3,0.3,0.3,0.3,0.3,0.7,2.7
Udonis Haslem,PF,24,MIA,80,80,33.4,4.3,8.0,0.54,0.0,0.1,0.0,4.3,8.0,0.5429999999999999,0.54,2.2,2.8,0.7909999999999999,3.0,6.1,9.1,1.4,0.8,0.5,1.4,3.3,10.9
Trenton Hassell,SG,25,MIN,82,51,25.2,2.7,5.8,0.474,0.0,0.1,0.091,2.7,5.7,0.483,0.475,1.1,1.4,0.789,1.0,1.7,2.7,1.6,0.4,0.4,0.8,2.4,6.6
Jarvis Hayes,SF,23,WAS,54,22,28.9,3.8,9.8,0.389,0.8,2.3,0.341,3.0,7.5,0.40299999999999997,0.428,1.8,2.2,0.8390000000000001,0.8,3.4,4.2,1.7,0.9,0.2,1.1,2.0,10.2
Brendan Haywood,C,25,WAS,68,68,27.4,3.5,6.3,0.56,0.0,0.0,0.0,3.5,6.3,0.56,0.56,2.3,3.8,0.609,3.0,3.9,6.8,0.8,0.8,1.7,1.4,3.2,9.4
Alan Henderson,PF,32,DAL,78,10,15.4,1.5,2.8,0.527,0.0,0.0,0.0,1.5,2.8,0.532,0.527,0.5,1.0,0.539,2.1,2.4,4.5,0.3,0.4,0.5,0.6,1.9,3.5
Nenê Hilário,C,22,DEN,55,18,23.9,3.5,7.0,0.503,0.0,0.0,0.0,3.5,7.0,0.505,0.503,2.5,3.9,0.66,1.9,4.0,5.9,1.5,0.9,0.9,1.7,3.0,9.6
Grant Hill*,SF,32,ORL,67,67,34.9,7.7,15.1,0.509,0.0,0.2,0.231,7.7,15.0,0.513,0.511,4.2,5.1,0.821,1.1,3.6,4.7,3.3,1.4,0.4,2.4,2.1,19.7
Kirk Hinrich,PG,24,CHI,77,77,36.4,5.8,14.6,0.397,1.9,5.3,0.355,3.9,9.3,0.42,0.461,2.2,2.8,0.792,0.4,3.5,3.9,6.4,1.6,0.3,2.3,3.2,15.7
Fred Hoiberg,SG,32,MIN,76,0,16.7,1.8,3.7,0.489,0.9,1.9,0.483,0.9,1.8,0.496,0.613,1.2,1.3,0.873,0.4,2.0,2.4,1.1,0.7,0.2,0.3,1.4,5.8
Robert Horry,PF,34,SAS,75,16,18.6,2.1,5.0,0.419,0.7,1.8,0.37,1.4,3.2,0.447,0.48700000000000004,1.1,1.5,0.789,1.2,2.4,3.6,1.1,0.9,0.8,0.9,1.8,6.0
Eddie House,PG-SG,26,TOT,68,7,13.1,2.4,5.4,0.451,0.6,1.4,0.45399999999999996,1.8,4.0,0.45,0.511,0.3,0.4,0.852,0.2,1.0,1.2,1.4,0.6,0.1,0.5,1.0,5.8
Allan Houston,SG,33,NYK,20,11,26.6,4.3,10.3,0.415,1.6,4.0,0.38799999999999996,2.7,6.3,0.43200000000000005,0.49,1.8,2.2,0.8370000000000001,0.2,1.0,1.2,2.1,0.4,0.1,1.1,2.0,11.9
Dwight Howard,PF,19,ORL,82,82,32.6,4.3,8.3,0.52,0.0,0.0,0.0,4.3,8.2,0.521,0.52,3.4,5.0,0.6709999999999999,3.5,6.5,10.0,0.9,0.9,1.7,2.0,2.8,12.0
Josh Howard,SF,24,DAL,76,76,32.2,5.0,10.4,0.475,0.4,1.5,0.29600000000000004,4.5,8.9,0.506,0.49700000000000005,2.2,3.1,0.733,2.2,4.1,6.4,1.4,1.5,0.6,1.6,2.8,12.6
Juwan Howard,PF,31,HOU,61,47,26.6,4.0,8.9,0.451,0.0,0.0,0.0,4.0,8.9,0.452,0.451,1.6,1.9,0.843,2.1,3.6,5.7,1.5,0.5,0.1,1.3,2.3,9.6
Troy Hudson,PG,28,MIN,79,32,21.9,3.4,8.4,0.401,1.1,3.3,0.345,2.2,5.1,0.436,0.46799999999999997,0.9,1.1,0.778,0.2,1.1,1.3,3.6,0.3,0.1,1.4,1.5,8.7
Larry Hughes,SG,26,WAS,61,61,38.7,7.7,17.8,0.43,1.0,3.4,0.282,6.7,14.4,0.465,0.457,5.8,7.4,0.777,1.2,5.0,6.3,4.7,2.9,0.3,2.5,2.8,22.0
Ryan Humphrey,SF,25,MEM,35,0,9.1,1.2,2.9,0.408,0.0,0.1,0.0,1.2,2.9,0.41600000000000004,0.408,0.5,1.1,0.486,1.4,1.1,2.5,0.2,0.3,0.0,0.7,1.0,2.9
Kris Humphries,PF,19,UTA,67,4,13.0,1.7,4.3,0.40399999999999997,0.0,0.1,0.33299999999999996,1.7,4.2,0.406,0.408,0.7,1.5,0.436,1.1,1.9,2.9,0.6,0.4,0.3,0.8,1.4,4.1
Brandon Hunter,PF,24,ORL,31,0,7.2,1.2,2.4,0.507,0.0,0.0,0.0,1.2,2.4,0.507,0.507,0.7,1.3,0.5379999999999999,0.8,1.4,2.2,0.1,0.1,0.2,0.7,1.4,3.1
Lindsey Hunter,SG,34,DET,76,3,15.1,1.4,4.0,0.358,0.3,1.1,0.27399999999999997,1.1,2.9,0.39,0.396,0.6,0.8,0.7929999999999999,0.5,1.1,1.6,1.7,0.9,0.2,0.9,1.6,3.8
Steven Hunter,C,23,PHO,76,3,13.8,1.8,2.9,0.614,0.0,0.0,0.0,1.8,2.9,0.616,0.614,1.0,2.1,0.479,1.3,1.7,3.0,0.2,0.1,1.3,0.6,1.7,4.6
Andre Iguodala,SG,21,PHI,82,82,32.8,3.3,6.7,0.493,0.6,1.7,0.331,2.7,4.9,0.55,0.536,1.9,2.6,0.743,1.1,4.6,5.7,3.0,1.7,0.6,1.7,2.5,9.0
Zydrunas Ilgauskas,C,29,CLE,78,78,33.5,5.9,12.6,0.46799999999999997,0.0,0.1,0.28600000000000003,5.8,12.5,0.469,0.469,5.2,6.4,0.799,3.8,4.8,8.6,1.3,0.7,2.1,2.4,4.0,16.9
Didier Ilunga-Mbenga,C,24,DAL,15,1,3.9,0.4,0.9,0.429,0.0,0.0,0.0,0.4,0.9,0.429,0.429,0.2,0.3,0.75,0.2,0.3,0.5,0.0,0.0,0.3,0.3,0.9,1.0
Allen Iverson*,PG,29,PHI,75,75,42.3,10.3,24.2,0.424,1.4,4.5,0.308,8.9,19.7,0.451,0.45299999999999996,8.7,10.5,0.835,0.7,3.3,4.0,7.9,2.4,0.1,4.6,1.9,30.7
Royal Ivey,PG,23,ATL,62,5,13.0,1.4,3.2,0.429,0.0,0.1,0.33299999999999996,1.3,3.0,0.434,0.43700000000000006,0.8,1.1,0.701,0.3,1.0,1.4,1.7,0.6,0.1,0.9,2.3,3.5
Bobby Jackson,SG,31,SAC,25,0,21.4,4.4,10.2,0.42700000000000005,1.3,3.8,0.344,3.0,6.4,0.478,0.49200000000000005,2.0,2.3,0.862,0.9,2.5,3.4,2.4,0.6,0.1,1.1,2.3,12.0
Jermaine Jackson,SG,28,NYK,21,0,11.0,0.8,1.6,0.515,0.0,0.1,0.0,0.8,1.5,0.5479999999999999,0.515,0.4,0.6,0.615,0.1,1.0,1.1,1.1,0.3,0.0,0.5,1.2,2.0
Jim Jackson,SF,34,TOT,64,27,31.0,3.9,9.1,0.426,1.9,4.6,0.414,2.0,4.5,0.439,0.531,0.8,0.9,0.9309999999999999,0.5,3.7,4.2,2.9,0.5,0.1,1.8,2.4,10.5
Luke Jackson,SF,23,CLE,10,0,4.3,1.0,2.7,0.37,0.4,0.6,0.667,0.6,2.1,0.28600000000000003,0.444,0.5,0.6,0.833,0.2,0.4,0.6,0.3,0.0,0.0,0.2,0.4,2.9
Marc Jackson,C,30,PHI,81,23,24.4,4.2,9.0,0.465,0.0,0.0,0.0,4.2,9.0,0.466,0.465,3.6,4.3,0.828,2.3,2.7,5.0,1.0,0.4,0.2,1.6,2.1,12.0
Stephen Jackson,SF,26,IND,51,49,35.4,6.5,16.1,0.40299999999999997,2.0,5.6,0.36,4.5,10.5,0.426,0.466,3.7,4.5,0.83,0.9,4.0,4.9,2.3,1.3,0.3,2.4,3.0,18.7
Casey Jacobsen,SG-SF,23,TOT,84,1,21.4,2.0,4.9,0.40399999999999997,0.8,2.1,0.373,1.2,2.8,0.429,0.485,1.8,2.3,0.7859999999999999,0.4,1.6,2.0,1.3,0.4,0.1,0.8,1.2,6.5
Jerome James,C,29,SEA,80,80,16.6,2.2,4.3,0.509,0.0,0.0,0.0,2.2,4.3,0.512,0.509,0.6,0.8,0.723,1.0,2.0,3.0,0.2,0.3,1.4,1.1,3.5,4.9
LeBron James,SF,20,CLE,80,80,42.4,9.9,21.1,0.47200000000000003,1.4,3.9,0.35100000000000003,8.6,17.2,0.499,0.504,6.0,8.0,0.75,1.4,6.0,7.4,7.2,2.2,0.7,3.3,1.8,27.2
Mike James,PG,29,TOT,74,5,25.1,4.5,10.1,0.441,1.4,3.5,0.386,3.1,6.6,0.47,0.507,1.5,2.0,0.752,0.5,2.3,2.8,3.6,0.9,0.1,1.4,2.4,11.8
Antawn Jamison,PF,28,WAS,68,68,38.3,7.6,17.5,0.43700000000000006,1.0,3.1,0.341,6.6,14.4,0.457,0.466,3.3,4.4,0.76,2.4,5.3,7.6,2.3,0.8,0.2,1.7,2.2,19.6
Marko Jarić,PG,26,LAC,50,41,33.1,3.8,9.1,0.414,1.1,3.0,0.371,2.7,6.1,0.435,0.475,1.2,1.6,0.72,0.4,2.8,3.2,6.1,1.7,0.3,2.0,2.1,9.9
Al Jefferson,PF,20,BOS,71,1,14.8,2.7,5.2,0.528,0.0,0.0,0.0,2.7,5.2,0.5329999999999999,0.528,1.2,1.9,0.63,1.7,2.7,4.4,0.3,0.3,0.8,0.9,2.7,6.7
Richard Jefferson,SF,24,NJN,33,33,41.1,7.2,17.1,0.42200000000000004,0.9,2.7,0.337,6.3,14.4,0.43799999999999994,0.449,6.9,8.2,0.8440000000000001,1.5,5.8,7.3,4.0,1.0,0.5,4.0,3.3,22.2
Jared Jeffries,SF,23,WAS,77,71,26.1,2.6,5.6,0.46799999999999997,0.2,0.7,0.314,2.4,5.0,0.488,0.486,1.3,2.2,0.584,2.0,2.9,4.9,2.0,0.9,0.5,1.5,2.7,6.8
Horace Jenkins,PG,30,DET,15,0,6.9,1.0,3.0,0.33299999999999996,0.0,0.6,0.0,1.0,2.4,0.41700000000000004,0.33299999999999996,0.8,0.9,0.9229999999999999,0.2,0.4,0.6,0.6,0.3,0.1,0.5,0.4,2.8
Britton Johnsen,SF,25,IND,6,1,14.5,1.0,3.7,0.273,0.0,0.7,0.0,1.0,3.0,0.33299999999999996,0.273,0.0,0.0,0.0,0.8,0.8,1.7,0.7,0.2,0.0,0.5,1.7,2.0
Anthony Johnson,PG,30,IND,63,36,27.7,3.2,7.2,0.445,0.7,1.7,0.38,2.6,5.5,0.466,0.49,1.3,1.8,0.752,0.5,2.3,2.8,4.8,0.9,0.2,1.5,2.3,8.4
DerMarr Johnson,SG,24,DEN,71,40,17.4,2.6,5.2,0.499,0.7,2.1,0.358,1.9,3.1,0.5920000000000001,0.57,1.1,1.4,0.792,0.6,1.5,2.1,1.1,0.6,0.3,0.9,2.0,7.1
Ervin Johnson,C,37,MIN,46,23,8.9,0.6,1.2,0.519,0.0,0.0,1.0,0.6,1.2,0.509,0.528,0.3,0.5,0.64,0.9,1.5,2.5,0.1,0.2,0.3,0.4,1.9,1.6
Joe Johnson,SF,23,PHO,82,82,39.5,6.6,14.4,0.461,2.2,4.5,0.478,4.5,9.9,0.45399999999999996,0.536,1.6,2.2,0.75,1.5,3.7,5.1,3.5,1.0,0.3,1.8,2.0,17.1
Linton Johnson,SF,24,SAS,2,0,7.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.5,0.0,0.5,0.5,0.0
Dahntay Jones,SG,24,MEM,52,7,12.5,1.6,3.7,0.43700000000000006,0.4,1.2,0.38299999999999995,1.2,2.5,0.462,0.49700000000000005,0.8,1.2,0.688,0.2,1.1,1.3,0.4,0.3,0.2,0.6,1.6,4.5
Damon Jones,PG,28,MIA,82,66,31.4,4.0,8.9,0.456,2.7,6.4,0.43200000000000005,1.3,2.5,0.517,0.611,0.8,1.0,0.7909999999999999,0.2,2.6,2.8,4.3,0.5,0.1,1.2,1.5,11.6
Eddie Jones,SF,33,MIA,80,80,35.5,4.4,10.3,0.428,1.8,4.8,0.37200000000000005,2.6,5.5,0.47700000000000004,0.515,2.2,2.7,0.8059999999999999,0.5,4.6,5.1,2.7,1.1,0.5,1.2,3.1,12.7
