Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bruce Bowen,SF,26,BOS,61,9,21.4,2.0,4.9,0.409,0.3,1.0,0.33899999999999997,1.7,3.9,0.42700000000000005,0.44299999999999995,1.2,2.0,0.623,1.3,1.6,2.9,1.3,1.4,0.5,0.9,2.9,5.6
Anthony Bowie,SG,34,NYK,27,3,8.3,1.2,2.2,0.542,0.1,0.1,0.75,1.1,2.0,0.527,0.568,0.3,0.3,0.889,0.3,0.6,1.0,0.4,0.2,0.1,0.3,0.9,2.8
Shawn Bradley,C,25,DAL,64,46,28.5,4.7,11.1,0.42200000000000004,0.0,0.0,0.33299999999999996,4.7,11.1,0.42200000000000004,0.423,2.0,2.8,0.722,2.6,5.5,8.1,0.9,0.8,3.3,1.5,3.3,11.4
Terrell Brandon,PG,27,MIL,50,48,35.7,6.8,14.6,0.46399999999999997,0.6,1.9,0.33299999999999996,6.2,12.8,0.483,0.485,2.6,3.1,0.846,0.5,3.1,3.5,7.7,2.2,0.3,2.9,2.4,16.8
Tim Breaux,SF,27,MIL,6,0,5.0,0.7,1.8,0.364,0.2,0.5,0.33299999999999996,0.5,1.3,0.375,0.409,0.2,0.3,0.5,0.0,0.3,0.3,0.3,0.3,0.2,0.2,0.2,1.7
Scott Brooks,PG,32,CLE,43,0,7.3,0.7,1.5,0.424,0.1,0.3,0.455,0.5,1.3,0.418,0.462,0.4,0.5,0.9,0.1,0.6,0.7,1.1,0.4,0.1,0.3,0.6,1.8
Chucky Brown,SF,29,ATL,77,8,15.6,2.1,4.8,0.433,0.0,0.1,0.25,2.1,4.7,0.43700000000000006,0.435,0.8,1.1,0.7240000000000001,0.7,1.6,2.4,0.7,0.3,0.2,0.7,1.3,5.0
Dee Brown,SG,29,TOT,72,12,23.9,3.4,7.8,0.43799999999999994,1.5,3.8,0.39899999999999997,1.9,4.0,0.474,0.534,0.8,1.0,0.8170000000000001,0.3,1.8,2.1,2.1,1.1,0.3,1.0,1.7,9.1
P.J. Brown,PF,28,MIA,74,74,31.9,3.8,8.0,0.47100000000000003,0.0,0.0,0.0,3.8,8.0,0.47100000000000003,0.47100000000000003,2.0,2.7,0.7659999999999999,3.2,5.4,8.6,1.4,0.9,1.3,1.3,3.6,9.6
Randy Brown,PG,29,CHI,71,6,16.2,1.6,4.3,0.384,0.0,0.1,0.0,1.6,4.2,0.391,0.384,0.8,1.1,0.718,0.5,0.8,1.3,2.1,1.0,0.2,0.9,1.7,4.1
Rick Brunson,PG,25,POR,38,10,16.4,1.3,3.7,0.348,0.6,1.6,0.361,0.7,2.1,0.33799999999999997,0.426,1.1,1.6,0.677,0.4,1.1,1.5,2.6,0.7,0.1,1.4,1.4,4.3
Kobe Bryant,SG,19,LAL,79,1,26.0,4.9,11.6,0.428,0.9,2.8,0.341,4.0,8.8,0.456,0.469,4.6,5.8,0.794,1.0,2.1,3.1,2.5,0.9,0.5,2.0,2.3,15.4
Mark Bryant,C,32,PHO,70,22,15.9,1.6,3.2,0.484,0.0,0.0,0.0,1.6,3.2,0.48700000000000004,0.484,1.0,1.4,0.768,1.3,2.2,3.5,0.7,0.5,0.2,0.8,2.6,4.2
Jud Buechler,SF,29,CHI,74,0,8.2,1.1,2.4,0.483,0.3,0.9,0.385,0.8,1.5,0.541,0.5539999999999999,0.0,0.1,0.5,0.3,0.7,1.0,0.7,0.3,0.2,0.3,0.6,2.7
Matt Bullard,SF,30,HOU,67,24,17.8,2.6,5.8,0.45,1.4,3.4,0.41600000000000004,1.2,2.4,0.5,0.573,0.3,0.4,0.741,0.4,1.8,2.2,0.9,0.5,0.4,0.6,1.6,7.0
Scott Burrell,SF,27,CHI,80,3,13.7,2.0,4.7,0.424,0.6,1.8,0.354,1.4,2.9,0.46799999999999997,0.49200000000000005,0.6,0.8,0.7340000000000001,1.0,1.5,2.5,0.8,0.8,0.5,0.6,1.6,5.2
Willie Burton,SF,29,SAS,13,0,3.3,0.6,1.6,0.381,0.2,0.7,0.33299999999999996,0.4,0.9,0.41700000000000004,0.452,0.6,0.9,0.667,0.2,0.5,0.7,0.1,0.2,0.2,0.1,0.5,2.1
Mitchell Butler,SG,27,CLE,18,0,11.4,0.8,2.6,0.319,0.1,0.3,0.16699999999999998,0.8,2.3,0.341,0.33,0.3,0.6,0.6,0.3,0.9,1.2,1.0,0.4,0.0,0.4,1.4,2.1
Jason Caffey,PF,24,TOT,80,14,17.8,2.8,5.8,0.485,0.0,0.0,0.0,2.8,5.8,0.48700000000000004,0.485,1.6,2.5,0.655,2.0,2.3,4.3,0.8,0.3,0.3,1.3,2.3,7.3
Michael Cage,C,36,NJN,79,17,15.2,0.5,1.1,0.512,0.0,0.0,0.0,0.5,1.1,0.518,0.512,0.3,0.5,0.556,1.5,2.4,3.9,0.4,0.6,0.6,0.3,1.3,1.3
Adrian Caldwell,PF,31,DAL,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Camby,C,23,TOR,63,58,31.8,4.9,11.9,0.41200000000000003,0.0,0.0,0.0,4.9,11.8,0.413,0.41200000000000003,2.4,3.9,0.611,3.2,4.2,7.4,1.8,1.1,3.7,2.1,3.2,12.1
Elden Campbell,PF,29,LAL,81,28,22.0,3.6,7.7,0.46299999999999997,0.0,0.0,0.5,3.6,7.7,0.46299999999999997,0.46399999999999997,2.9,4.2,0.693,1.8,3.9,5.6,1.0,0.4,1.3,1.4,2.6,10.1
Antoine Carr,PF,36,UTA,66,8,16.5,2.3,4.9,0.465,0.0,0.0,0.0,2.3,4.9,0.465,0.465,1.2,1.5,0.7759999999999999,0.6,1.3,2.0,0.7,0.2,0.8,0.7,3.0,5.7
Chris Carr,SG,23,MIN,51,40,22.8,3.7,8.9,0.42,0.8,2.5,0.315,2.9,6.4,0.462,0.465,1.6,1.9,0.848,0.8,2.2,3.0,1.7,0.3,0.2,1.4,2.5,9.9
Sam Cassell,PG,28,NJN,75,72,34.7,6.8,15.4,0.441,0.2,1.1,0.188,6.6,14.3,0.46,0.44799999999999995,5.8,6.8,0.86,1.0,2.1,3.0,8.0,1.6,0.3,3.6,3.5,19.6
Kelvin Cato,C,23,POR,74,8,13.6,1.3,3.1,0.428,0.0,0.0,0.0,1.3,3.1,0.434,0.428,1.2,1.7,0.688,1.2,2.2,3.4,0.3,0.4,1.3,0.6,2.2,3.8
Duane Causwell,C,29,MIA,37,2,9.8,1.0,2.4,0.41600000000000004,0.0,0.0,0.0,1.0,2.4,0.41600000000000004,0.41600000000000004,0.4,0.7,0.5770000000000001,0.8,1.9,2.7,0.1,0.2,0.7,0.5,2.0,2.4
Cedric Ceballos,SF,28,TOT,47,25,21.1,4.3,8.8,0.49200000000000005,0.4,1.5,0.3,3.9,7.3,0.53,0.517,2.3,3.1,0.738,1.6,3.1,4.7,1.3,0.7,0.3,1.5,1.9,11.4
Tom Chambers,PF,38,PHI,1,0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,6.0
Rex Chapman,SG,30,PHO,68,67,33.3,6.0,14.1,0.42700000000000005,1.8,4.6,0.386,4.2,9.5,0.447,0.49,2.1,2.8,0.7809999999999999,0.4,2.1,2.5,3.0,1.0,0.2,1.7,1.5,15.9
Calbert Cheaney,SG,26,WAS,82,82,34.6,5.5,12.0,0.457,0.2,0.6,0.28300000000000003,5.3,11.3,0.467,0.46399999999999997,1.7,2.6,0.647,1.0,3.0,4.0,2.1,1.2,0.4,1.3,3.2,12.8
Pete Chilcutt,PF,29,VAN,82,0,17.3,1.9,4.4,0.435,0.7,1.6,0.415,1.2,2.8,0.445,0.51,0.5,0.7,0.6609999999999999,0.9,2.8,3.7,1.3,0.6,0.5,0.8,1.9,4.9
Chris Childs,PG,30,NYK,68,0,23.5,2.2,5.2,0.42100000000000004,0.4,1.3,0.31,1.8,3.9,0.457,0.45899999999999996,1.5,1.9,0.825,0.4,2.0,2.4,3.9,0.8,0.1,1.5,2.6,6.3
Doug Christie,SG,27,TOR,78,78,37.7,5.9,13.7,0.428,1.3,3.9,0.326,4.6,9.8,0.469,0.474,3.5,4.2,0.8290000000000001,1.2,4.0,5.2,3.6,2.4,0.7,2.9,2.5,16.5
Keith Closs,C,21,LAC,58,1,12.8,1.6,3.6,0.449,0.0,0.0,0.0,1.6,3.6,0.449,0.449,0.8,1.3,0.597,1.1,1.8,2.9,0.3,0.2,1.4,0.7,1.3,4.0
Derrick Coleman,PF,30,PHI,59,58,36.2,6.0,14.7,0.41100000000000003,0.4,1.7,0.265,5.6,13.0,0.429,0.426,5.1,6.6,0.772,2.5,7.4,9.9,2.5,0.8,1.2,2.7,2.4,17.6
Bimbo Coles,PG,29,GSW,53,44,27.8,3.1,8.3,0.379,0.2,1.1,0.228,2.9,7.2,0.402,0.39399999999999996,1.5,1.7,0.8859999999999999,0.3,2.0,2.3,4.7,1.0,0.2,1.7,2.5,8.0
James Collins,SG,24,LAC,23,0,4.5,0.9,2.4,0.382,0.4,0.9,0.45,0.5,1.5,0.34299999999999997,0.46399999999999997,0.3,0.6,0.5710000000000001,0.3,0.3,0.6,0.1,0.3,0.1,0.3,0.5,2.6
Marty Conlon,C,30,MIA,18,0,11.6,1.6,3.4,0.452,0.0,0.0,0.0,1.6,3.4,0.452,0.452,1.8,2.4,0.727,0.9,1.7,2.6,0.7,0.5,0.3,0.6,1.5,4.9
Tyrone Corbin,SF,35,ATL,79,79,34.2,4.2,9.5,0.439,0.6,1.8,0.348,3.5,7.7,0.46,0.47200000000000003,1.3,1.6,0.789,1.0,3.6,4.6,2.2,1.3,0.1,1.1,2.5,10.2
James Cotton,SG,22,SEA,9,0,3.7,0.9,2.3,0.381,0.0,0.4,0.0,0.9,1.9,0.47100000000000003,0.381,0.9,1.0,0.889,0.2,0.4,0.7,0.0,0.1,0.1,0.7,0.3,2.7
Chris Crawford,PF,22,ATL,40,0,6.4,1.2,2.8,0.418,0.0,0.1,0.33299999999999996,1.1,2.7,0.42100000000000004,0.423,1.4,1.7,0.838,0.5,0.5,1.0,0.2,0.3,0.2,0.5,0.7,3.8
Austin Croshere,PF,22,IND,26,0,9.3,1.2,3.3,0.37200000000000005,0.2,0.5,0.308,1.1,2.8,0.384,0.395,0.3,0.5,0.5710000000000001,0.4,1.3,1.7,0.3,0.3,0.2,0.5,1.2,2.9
John Crotty,PG,28,POR,26,2,14.6,1.1,3.5,0.322,0.2,0.8,0.3,0.9,2.7,0.32899999999999996,0.35600000000000004,1.2,1.3,0.941,0.2,1.1,1.2,2.4,0.4,0.0,1.6,1.1,3.7
Terry Cummings,PF,36,TOT,74,3,16.0,2.7,5.8,0.467,0.0,0.0,0.0,2.7,5.8,0.46799999999999997,0.467,0.9,1.3,0.684,1.3,2.5,3.8,0.6,0.5,0.1,0.7,2.4,6.3
William Cunningham,C,23,TOT,7,2,5.6,0.6,1.3,0.444,0.0,0.0,0.0,0.6,1.3,0.444,0.444,0.0,0.0,0.0,0.6,0.9,1.4,0.1,0.3,0.0,0.0,1.4,1.1
Bill Curley,PF,25,MIN,11,1,13.3,1.5,3.0,0.485,0.0,0.1,0.0,1.5,2.9,0.5,0.485,0.2,0.3,0.667,1.0,1.5,2.5,0.4,0.3,0.1,0.3,2.5,3.1
Dell Curry,SG,33,CHH,52,1,18.7,3.7,8.3,0.447,1.2,2.8,0.42100000000000004,2.6,5.6,0.46,0.517,0.8,1.0,0.7879999999999999,0.5,1.4,1.9,1.3,0.6,0.1,1.0,1.6,9.4
Michael Curry,SG,29,MIL,82,27,24.1,2.4,5.1,0.469,0.0,0.1,0.444,2.3,5.0,0.469,0.474,1.8,2.1,0.835,0.3,0.9,1.2,1.7,0.7,0.2,0.9,2.7,6.6
Erick Dampier,C,22,GSW,82,82,32.4,4.3,9.6,0.445,0.0,0.0,0.0,4.3,9.6,0.446,0.445,3.3,4.9,0.669,3.3,5.4,8.7,1.1,0.5,1.7,2.1,3.4,11.8
Antonio Daniels,SG,22,VAN,74,50,26.4,3.1,7.4,0.41600000000000004,0.1,0.7,0.212,2.9,6.7,0.43799999999999994,0.426,1.5,2.3,0.659,0.3,1.6,1.9,4.5,0.7,0.1,2.2,1.2,7.8
Lloyd Daniels,SG,30,TOR,6,0,13.7,2.0,4.8,0.414,0.3,1.5,0.222,1.7,3.3,0.5,0.44799999999999995,1.3,1.7,0.8,0.7,0.5,1.2,0.7,0.5,0.3,0.7,0.7,5.7
Yinka Dare,C,25,NJN,10,0,6.0,0.4,1.8,0.222,0.0,0.0,0.0,0.4,1.8,0.222,0.222,0.4,0.8,0.5,1.0,0.7,1.7,0.1,0.0,0.2,0.2,0.9,1.2
Antonio Davis,PF,29,IND,82,12,26.7,3.1,6.4,0.48100000000000004,0.0,0.0,0.0,3.1,6.4,0.484,0.48100000000000004,3.4,4.9,0.696,2.3,4.5,6.8,0.7,0.5,0.9,1.3,2.9,9.6
Ben Davis,PF,25,NYK,7,0,1.9,0.3,1.4,0.2,0.0,0.0,0.0,0.3,1.4,0.2,0.2,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.1,0.0,0.0,0.4,0.6
Dale Davis,C,28,IND,78,78,27.9,3.5,6.4,0.5479999999999999,0.0,0.0,0.0,3.5,6.4,0.5479999999999999,0.5479999999999999,1.0,2.2,0.465,3.0,4.8,7.8,0.9,0.7,1.1,0.9,2.7,8.0
Emanual Davis,PG,29,HOU,45,0,13.3,1.4,3.2,0.444,0.6,1.6,0.375,0.8,1.6,0.514,0.539,0.7,0.8,0.838,0.2,0.8,1.0,1.3,0.4,0.1,1.2,1.2,4.1
Hubert Davis,SG,27,DAL,81,30,29.4,4.3,9.5,0.456,1.2,2.8,0.439,3.1,6.6,0.46399999999999997,0.522,1.2,1.4,0.836,0.4,1.7,2.1,1.9,0.5,0.1,1.1,1.4,11.1
Mark Davis,SF,24,PHI,71,12,12.8,1.5,3.4,0.447,0.0,0.1,0.0,1.5,3.4,0.45799999999999996,0.447,0.9,1.4,0.634,0.9,1.3,2.2,1.0,0.7,0.3,1.3,1.3,4.0
Terry Davis,PF,30,WAS,74,66,23.0,1.7,3.5,0.496,0.0,0.0,0.0,1.7,3.4,0.498,0.496,0.9,1.6,0.58,2.8,3.7,6.5,0.4,0.6,0.3,0.8,2.6,4.4
Todd Day,SG,28,MIA,5,0,13.8,2.2,6.2,0.355,0.4,2.4,0.16699999999999998,1.8,3.8,0.474,0.387,1.2,1.8,0.667,0.8,0.4,1.2,1.4,1.4,0.0,0.6,2.0,6.0
Andrew DeClercq,C,24,BOS,81,49,18.8,2.1,4.2,0.49700000000000005,0.0,0.0,0.0,2.1,4.2,0.499,0.49700000000000005,1.2,2.1,0.601,2.2,2.6,4.8,0.7,1.0,0.6,1.0,3.4,5.4
Terry Dehere,PG,26,SAC,77,18,18.3,2.3,5.9,0.39899999999999997,0.6,1.7,0.379,1.7,4.1,0.408,0.455,1.0,1.3,0.7979999999999999,0.3,1.1,1.4,2.5,0.7,0.1,1.2,1.9,6.4
Vinny Del Negro,SG,31,SAS,54,38,31.9,3.9,8.9,0.441,0.3,0.7,0.436,3.6,8.1,0.441,0.45799999999999996,1.4,1.7,0.7959999999999999,0.2,2.6,2.8,3.4,0.7,0.1,1.0,2.1,9.5
Bison Dele,C,28,DET,78,78,33.6,6.8,13.3,0.511,0.0,0.0,0.33299999999999996,6.8,13.3,0.511,0.511,2.5,3.6,0.7070000000000001,2.9,6.1,8.9,1.2,0.9,0.7,2.3,3.2,16.2
Tony Delk,PG,24,TOT,77,9,21.8,4.1,10.4,0.39299999999999996,0.5,2.0,0.268,3.5,8.3,0.424,0.42,1.4,2.0,0.735,0.5,1.7,2.2,2.2,0.9,0.2,1.4,1.2,10.1
Vlade Divac*,C,29,CHH,64,41,28.2,4.2,8.4,0.498,0.0,0.2,0.214,4.1,8.2,0.506,0.501,2.0,2.9,0.691,2.9,5.2,8.1,2.7,1.3,1.5,1.8,2.8,10.4
Sherman Douglas,PG,31,NJN,80,11,21.2,3.2,6.4,0.495,0.2,0.6,0.304,3.0,5.9,0.514,0.509,1.4,2.2,0.669,0.7,1.0,1.7,4.0,0.7,0.1,1.4,2.0,8.0
Clyde Drexler*,SG,35,HOU,70,70,35.3,6.5,15.1,0.42700000000000005,1.5,4.8,0.317,4.9,10.4,0.47700000000000004,0.47700000000000004,4.0,4.9,0.8009999999999999,1.5,3.4,4.9,5.5,1.8,0.6,2.7,2.8,18.4
Chris Dudley,C,32,NYK,51,22,16.8,1.1,2.8,0.406,0.0,0.0,0.0,1.1,2.8,0.406,0.406,0.8,1.8,0.446,2.1,3.3,5.4,0.4,0.3,1.0,0.9,2.7,3.1
Joe Dumars*,SG,34,DET,72,72,32.3,4.6,11.0,0.41600000000000004,2.2,5.9,0.371,2.4,5.1,0.46799999999999997,0.516,1.8,2.1,0.825,0.2,1.3,1.4,3.5,0.6,0.0,1.2,1.4,13.1
Tony Dumas,SG,25,CLE,7,0,6.7,0.9,1.7,0.5,0.3,0.6,0.5,0.6,1.1,0.5,0.583,0.0,0.4,0.0,0.1,0.6,0.7,0.7,0.0,0.0,0.7,0.7,2.0
Tim Duncan,PF,21,SAS,82,82,39.1,8.6,15.7,0.5489999999999999,0.0,0.1,0.0,8.6,15.6,0.5529999999999999,0.5489999999999999,3.9,5.9,0.662,3.3,8.6,11.9,2.7,0.7,2.5,3.4,3.1,21.1
Ledell Eackles,SG,31,WAS,42,0,13.0,1.8,4.2,0.429,0.4,1.1,0.348,1.4,3.1,0.457,0.474,1.2,1.4,0.8809999999999999,0.6,1.2,1.8,0.4,0.4,0.0,0.7,1.0,5.2
Tyus Edney,PG,24,BOS,52,7,12.0,1.8,4.2,0.431,0.1,0.2,0.3,1.7,4.0,0.43700000000000006,0.43799999999999994,1.7,2.1,0.7929999999999999,0.4,0.7,1.1,2.7,1.0,0.0,1.3,1.3,5.3
Blue Edwards,SG,32,VAN,81,20,24.3,4.0,9.2,0.439,0.5,1.5,0.33299999999999996,3.5,7.7,0.46,0.466,2.2,2.7,0.8370000000000001,0.8,1.9,2.7,2.5,1.1,0.3,1.7,2.3,10.8
Kevin Edwards,SG,32,TOT,39,5,12.5,1.5,4.2,0.345,0.2,0.4,0.4,1.3,3.8,0.34,0.364,0.8,0.9,0.857,0.5,0.9,1.4,1.0,0.7,0.0,0.8,0.7,3.8
Howard Eisley,PG,25,UTA,82,18,21.0,2.8,6.3,0.441,0.6,1.4,0.40700000000000003,2.2,4.9,0.451,0.48700000000000004,1.5,1.8,0.852,0.3,1.7,2.0,4.2,0.7,0.2,2.0,2.2,7.7
